course.canonical_course_id,course.course_id,course.course_name,course.course_num,course.dept_acro,course.dept_id,course.prof_id,course.prof_name,course.professor.dept_id,course.professor.name,course.professor.prof_id,course.professor.school_id,course.resource_url,course.school_id,course.school_name,course.term,course.term_string,course.verified,course.year,course_id,db_filename,description,doc_date,document_pages.page_count,filehash,has_answers,is_featured,resource_url,title,total_views,type,type_ml,type_string,user_id,username
334463,35345475,Electromagnetics and Transmission Line Theory,319,ESE,73511,779702,JayantParekh,0,JayantParekh,779702,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/334463-ESE319/,64,Stony Brook University,3,Spring,0,2024,35345475,224895928,"Transmission lines/Terminations/ReflectionsV(source)70Vload)Assume Zs=75 ohmsZo~S500hmsVs=(.2 volts~rd'v'Jl(J(iTumeV(source)p.':-;d= ['y-lV(load)Provie 0Ov500psZoo7550T5+50-0o-50""ZI+Zo 0+50Rosponse from lattice dlagram281.76v",2024-02-09 02:40:42,1,2a0df5b49573ddbf628651bba0280ba7fa4ebbae,False,False,https://www.coursehero.com/file/224895928/ReflectionCoefficientpng/,ReflectionCoefficient.png,0,,,,100000880582783,DeaconHedgehogPerson1026
334463,334463,Electromagnetics and Transmission Line Theory,319,ESE,73511,125665,DHADWAL,0,DHADWAL,125665,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/334463-ESE319/,64,Stony Brook University,4,Summer,1,2008,334463,217145285,".;-TZ=-5|{35mTinpw "" Pw|e,pemnton TL zz=cYZ axlsLeael P""'The current at any point z on a 100Q air transmission line of physical length L = 51.125mhas the phasor expression1(2) = 7/60 e - 3300  oFind:the instantaneous expression i(z,t",2023-11-04 21:59:43,1,5adb9171efd7391aca344cdbd21486f2ae81d058,False,False,https://www.coursehero.com/file/217145285/Screenshot-2023-11-04-113253png/,Screenshot 2023-11-04 113253.png,1,assessment,,Assessment,100000764322862,raisul1001
334463,33410557,Electromagnetics and Transmission Line Theory,319,ESE,73511,779702,JayantParekh,0,JayantParekh,779702,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/334463-ESE319/,64,Stony Brook University,1,Fall,0,2023,33410557,215651760,Homework6[1]A UPEMW propagating in a nonmagnetic dielectric medium 1 with relativepermittivity &amp;n = 16 is normally incident at the interface plane joining medium 1 withmedium 2 where medium 2 is another nonmagnetic dielectric medium but withunknown ,2023-10-22 17:36:04,6,4e0532bda1b85d20b4fc63b9504a131b2c30e6e6,False,False,https://www.coursehero.com/file/215651760/093024-Solution-to-Homework-6pdf/,093024 Solution to Homework 6.pdf,0,,,,100000810837000,CorporalRavenMaster107
334463,28238251,Electromagnetics and Transmission Line Theory,319,ESE,73511,779702,JayantParekh,0,JayantParekh,779702,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/334463-ESE319/,64,Stony Brook University,3,Spring,1,2023,28238251,200356983, A Dmdt g P 2is ii 49.541F3hifi .fr471DT2  1 2.4.7 15 14423Cin 17 WiTF21.75mm   ci Min pi G low at Swag6w 81g151gG  t5141mg 9 29M8cg iFain9W Igt F5mgg140Wtgwu458 wig Nahth,2023-04-21 21:35:28,3,8502f06afe3fab422c32586cac8fbbba4b98752a,False,False,https://www.coursehero.com/file/200356983/%E1%84%82%E1%85%A9%E1%84%90%E1%85%B3-4-17-23-2pdf/, 4-17-23 (2).pdf,1,,,,100000768183823,hhlee234
334463,28238251,Electromagnetics and Transmission Line Theory,319,ESE,73511,779702,JayantParekh,0,JayantParekh,779702,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/334463-ESE319/,64,Stony Brook University,3,Spring,1,2023,28238251,200356962,I.a)OUT*.=AtBcD+0-I=A- (Btc)D-itVYVdd-Vtn-2.lv3.13 k13293.3 ps,2023-04-21 21:36:54,3,69ca2f3099610793fcb4cc40d8deead3790cc465,False,False,https://www.coursehero.com/file/200356962/HW5-solpdf/,HW5_sol.pdf,1,,Notes,,100000768183823,hhlee234
334463,28238251,Electromagnetics and Transmission Line Theory,319,ESE,73511,779702,JayantParekh,0,JayantParekh,779702,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/334463-ESE319/,64,Stony Brook University,3,Spring,1,2023,28238251,192370434,,2023-02-21 20:56:33,10,84f4f42cad16e91aed48e41fcc465c0d48d59516,False,False,https://www.coursehero.com/file/192370434/solhw12pdf/,solhw12.pdf,7,,,,100000768183823,hhlee234
334463,28238251,Electromagnetics and Transmission Line Theory,319,ESE,73511,779702,JayantParekh,0,JayantParekh,779702,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/334463-ESE319/,64,Stony Brook University,3,Spring,1,2023,28238251,192364085,,2023-02-21 19:58:52,6,2cf0ddeb0770753247a6f8d098908a1618e55f56,False,False,https://www.coursehero.com/file/192364085/sp6cpdf/,sp6c.pdf,0,,,,100000768183823,hhlee234
334463,28238251,Electromagnetics and Transmission Line Theory,319,ESE,73511,779702,JayantParekh,0,JayantParekh,779702,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/334463-ESE319/,64,Stony Brook University,3,Spring,1,2023,28238251,192363834,,2023-02-21 19:59:03,5,4309ee2a21d023551a5e29cfa4aa436240648588,False,False,https://www.coursehero.com/file/192363834/sp5pdf/,sp5.pdf,1,,,,100000768183823,hhlee234
334463,28238251,Electromagnetics and Transmission Line Theory,319,ESE,73511,779702,JayantParekh,0,JayantParekh,779702,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/334463-ESE319/,64,Stony Brook University,3,Spring,1,2023,28238251,192363676,I7260E4i 12 tRe ILieis E  it t wt2Re 76 4Re iiI  7 as W 4z t wtai iis  wtyd Hit3CosLwt tie300The General TLvoltage and current Phaserequations are12 EE12V1 kz i_ kz 7Lbi EE3L si 7L600  3L300ESince ,2023-02-21 19:55:32,4,52734960a539e955324f5cf18cd79567cd682679,False,False,https://www.coursehero.com/file/192363676/hw6anspdf/,hw6ans.pdf,3,,,,100000768183823,hhlee234
334463,28238251,Electromagnetics and Transmission Line Theory,319,ESE,73511,779702,JayantParekh,0,JayantParekh,779702,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/334463-ESE319/,64,Stony Brook University,3,Spring,1,2023,28238251,192363601,,2023-02-21 19:58:25,7,3be67d92178431a09049af4930ad870a5c057fdc,False,False,https://www.coursehero.com/file/192363601/sp9pdf/,sp9.pdf,0,,,,100000768183823,hhlee234
334463,28238251,Electromagnetics and Transmission Line Theory,319,ESE,73511,779702,JayantParekh,0,JayantParekh,779702,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/334463-ESE319/,64,Stony Brook University,3,Spring,1,2023,28238251,192363514,,2023-02-21 19:59:18,3,ff30c979bafdc20e977a1a7d3e058cf37a8b8a00,False,False,https://www.coursehero.com/file/192363514/SP32pdf/,SP3(2).pdf,1,,,,100000768183823,hhlee234
