course.canonical_course_id,course.course_id,course.course_name,course.course_num,course.dept_acro,course.dept_id,course.prof_id,course.prof_name,course.professor.dept_id,course.professor.name,course.professor.prof_id,course.professor.school_id,course.resource_url,course.school_id,course.school_name,course.term,course.term_string,course.verified,course.year,course_id,db_filename,description,doc_date,document_pages.page_count,filehash,has_answers,is_featured,resource_url,title,total_views,type,type_ml,type_string,user_id,username,diff_date,avg_views,base_date,excerpt_notes
2990454,32941578,Introduction to Algorithms,6,6,418252,144593,,0,,144593,1105,https://www.coursehero.com/sitemap/schools/1105-Massachusetts-Institute-of-Technology/courses/2990454-6006/,1105,Massachusetts Institute of Technology,1,Fall,1,2023,32941578,213255676,"Introduction to Algorithms: 6.1210Massachusetts Institute of TechnologyInstr: Brynmor Chapman, Mauricio Karchmer, Nir ShavitNovember 3, 2022Problem Set 5Problem Set 5All parts are due on November 10, 2022 at 10PM. Aim for concise solutions; convolut",9/29/23 6:43,3,9e830b835e1bbb7eac9439e9b924c4368d282ad3,FALSE,FALSE,https://www.coursehero.com/file/213255676/ps5pdf/,ps5.pdf,79,,,,1.00001E+14,JudgeYakPerson939,158,0.5,3/5/24 10:00,
2990454,2990454,Introduction to Algorithms,6,6,418252,144593,,0,,144593,1105,https://www.coursehero.com/sitemap/schools/1105-Massachusetts-Institute-of-Technology/courses/2990454-6006/,1105,Massachusetts Institute of Technology,3,Spring,1,2014,2990454,17198209,"Massachusetts Institute of Technology6.042J/18.062J, Spring 16: Mathematics for Computer ScienceProf. Albert R MeyerFebruary 12revised Monday 15th February, 2016, 22:39Solutions to Problem Set 1Reading: Chapter 1. What is a Proof?, Chapter 2. The ",9/23/16 15:36,5,e0277e5116a11642790e2524750d5ea750931c20,TRUE,FALSE,https://www.coursehero.com/file/17198209/ps1sol/,ps1sol,969,homework,Assignment,Homework Help,1.00001E+14,mogbit,2720,0.35625,3/5/24 10:00,
2990454,32941578,Introduction to Algorithms,6,6,418252,144593,,0,,144593,1105,https://www.coursehero.com/sitemap/schools/1105-Massachusetts-Institute-of-Technology/courses/2990454-6006/,1105,Massachusetts Institute of Technology,1,Fall,1,2023,32941578,213255647,"Introduction to Algorithms: 6.1210Massachusetts Institute of TechnologyInstr: Brynmor Chapman, Mauricio Karchmer, Nir ShavitNovember 17, 2022Problem Set 6Problem Set 6All parts are due on November, 29, 2022 at 10PM. Aim for concise solutions; convol",9/29/23 6:43,2,3dd1036c09656a795a8397d71d3edc18ef3c6445,FALSE,FALSE,https://www.coursehero.com/file/213255647/ps6pdf/,ps6.pdf,44,,,,1.00001E+14,JudgeYakPerson939,158,0.278481013,3/5/24 10:00,"Essay (5th) type only one unrelevant doc, so going into second round\"
2990454,28523850,Introduction to Algorithms,6,6,418252,144593,,0,,144593,1105,https://www.coursehero.com/sitemap/schools/1105-Massachusetts-Institute-of-Technology/courses/2990454-6006/,1105,Massachusetts Institute of Technology,3,Spring,1,2023,28523850,192488898,"Introduction to Algorithms: 6.006Massachusetts Institute of TechnologyInstructors: Sam Hopkins, Mauricio Karchmer, Nir ShavitMarch 29, 2022Problem Set 5Problem Set 5All parts are due on April 5, 2022 at 10PM. Aim for concise solutions; convoluted an",2/22/23 17:02,6,0ec929fe2c48d3a7643a06aca13d4723f661630e,TRUE,FALSE,https://www.coursehero.com/file/192488898/ps5-solutionspdf/,ps5_solutions.pdf,92,,Assignment,,1.00001E+14,ConstablePigeonMaster758,377,0.24403183,3/5/24 10:00,
2990454,28523850,Introduction to Algorithms,6,6,418252,144593,,0,,144593,1105,https://www.coursehero.com/sitemap/schools/1105-Massachusetts-Institute-of-Technology/courses/2990454-6006/,1105,Massachusetts Institute of Technology,3,Spring,1,2023,28523850,192489635,"Introduction to Algorithms: 6.006Massachusetts Institute of TechnologyInstructors: Sam Hopkins, Mauricio Karchmer, Nir ShavitMarch 1, 2022Problem Set 3Problem Set 3All parts are due on March 8, 2022 at 10PM. Aim for concise solutions; convoluted and",2/22/23 17:01,7,bb7c15b968bf57bab931c24187807e70d2ee8678,TRUE,FALSE,https://www.coursehero.com/file/192489635/ps3-solutionspdf/,ps3_solutions.pdf,78,,Assignment,,1.00001E+14,ConstablePigeonMaster758,377,0.206896552,3/5/24 10:00,
2990454,32941578,Introduction to Algorithms,6,6,418252,144593,,0,,144593,1105,https://www.coursehero.com/sitemap/schools/1105-Massachusetts-Institute-of-Technology/courses/2990454-6006/,1105,Massachusetts Institute of Technology,1,Fall,1,2023,32941578,213255673,"Introduction to Algorithms: 6.1210Massachusetts Institute of TechnologyInstr: Brynmor Chapman, Mauricio Karchmer, Nir ShavitDecember 1, 2022Problem Set 7Problem Set 7All parts are due on December 8, 2022 at 10PM. Aim for concise solutions; convolute",9/29/23 6:43,3,3c9c33b12c209c59055aba53e040f1e7e4599fe8,FALSE,FALSE,https://www.coursehero.com/file/213255673/ps7pdf/,ps7.pdf,31,,,,1.00001E+14,JudgeYakPerson939,158,0.196202532,3/5/24 10:00,
2990454,28523850,Introduction to Algorithms,6,6,418252,144593,,0,,144593,1105,https://www.coursehero.com/sitemap/schools/1105-Massachusetts-Institute-of-Technology/courses/2990454-6006/,1105,Massachusetts Institute of Technology,3,Spring,1,2023,28523850,192489047,"Introduction to Algorithms: 6.006Massachusetts Institute of TechnologyInstructors: Sam Hopkins, Mauricio Karchmer, Nir ShavitApril 14, 2022Problem Set 6Problem Set 6All parts are due on April 26, 2022 at 10PM. Aim for concise solutions; convoluted a",2/22/23 17:02,4,ba3c408287383f31eaf86662166eda27cf9cb699,FALSE,FALSE,https://www.coursehero.com/file/192489047/ps6pdf/,ps6.pdf,44,,Assignment,,1.00001E+14,ConstablePigeonMaster758,377,0.116710875,3/5/24 10:00,
2990454,15779565,Introduction to Algorithms,6,6,418252,144593,,0,,144593,1105,https://www.coursehero.com/sitemap/schools/1105-Massachusetts-Institute-of-Technology/courses/2990454-6006/,1105,Massachusetts Institute of Technology,3,Spring,0,2021,15779565,138429062,"Introduction to Algorithms: 6.006Massachusetts Institute of TechnologyInstructors: Mauricio Karchmer, Anand Natarajan, Julian ShunSeptember 30, 2021Problem Set 3Problem Set 3All parts are due on October 7, 2021 at 10PM. Aim for concise solutions; co",3/27/22 8:19,8,7269a177fd9bc35893acc4c9cb87e924f8f4cf92,TRUE,FALSE,https://www.coursehero.com/file/138429062/ps3-solutionspdf/,ps3_solutions.pdf,77,,Assignment,,1.00001E+14,hannaaa11,709,0.108603667,3/5/24 10:00,
2990454,2990454,Introduction to Algorithms,6,6,418252,144593,,0,,144593,1105,https://www.coursehero.com/sitemap/schools/1105-Massachusetts-Institute-of-Technology/courses/2990454-6006/,1105,Massachusetts Institute of Technology,3,Spring,1,2014,2990454,74614058,"Introduction to Algorithms: 6.006Massachusetts Institute of TechnologyInstructors: Srini Devadas, Mauricio Karchmer, Silvio Micali, Julian ShunAugust 19, 2020Course InformationCourse InformationInstructorsSrini Devadas32-G844 devadas@mit.eduMauri",11/27/20 19:12,6,b4a341f602fb573b26143df7222e45b495c59869,FALSE,FALSE,https://www.coursehero.com/file/74614058/info-fallpdf/,info_fall.pdf,119,,Syllabus,,1.00001E+14,Shaden_naif,1194,0.099664992,3/5/24 10:00,
2990454,15779565,Introduction to Algorithms,6,6,418252,144593,,0,,144593,1105,https://www.coursehero.com/sitemap/schools/1105-Massachusetts-Institute-of-Technology/courses/2990454-6006/,1105,Massachusetts Institute of Technology,3,Spring,0,2021,15779565,138429094,"Introduction to Algorithms: 6.006Massachusetts Institute of TechnologyInstructors: Mauricio Karchmer, Anand Natarajan, Julian ShunNovember 18, 2021Problem Set 8Problem Set 8All parts are due on December 1, 2021 at 10PM. Aim for concise solutions; co",3/27/22 8:19,6,4f27d83cb92d787406be0582e737c0cd6b4c96e2,TRUE,FALSE,https://www.coursehero.com/file/138429094/ps8-solutions-1pdf/,ps8_solutions (1).pdf,65,,Assignment,,1.00001E+14,hannaaa11,709,0.09167842,3/5/24 10:00,
2990454,28523850,Introduction to Algorithms,6,6,418252,144593,,0,,144593,1105,https://www.coursehero.com/sitemap/schools/1105-Massachusetts-Institute-of-Technology/courses/2990454-6006/,1105,Massachusetts Institute of Technology,3,Spring,1,2023,28523850,191768475,"Introduction to Algorithms: 6.1210Massachusetts Institute of TechnologyInstr: Brynmor Chapman, Mauricio Karchmer, Nir ShavitSeptember 15, 2022Problem Set 1Problem Set 1All parts are due on September 22, 2022 at 10PM. Aim for concise solutions; convo",2/17/23 11:47,4,b0a0a2a169a4cb9d1aa1ddf4bdb134b3ef4ab1f5,TRUE,FALSE,https://www.coursehero.com/file/191768475/ps1-solutionspdf/,ps1_solutions.pdf,33,,Assignment,,1.00001E+14,alexdoncc,382,0.086387435,3/5/24 10:00,
