course.canonical_course_id,course.course_id,course.course_name,course.course_num,course.dept_acro,course.dept_id,course.prof_id,course.prof_name,course.professor.dept_id,course.professor.name,course.professor.prof_id,course.professor.school_id,course.resource_url,course.school_id,course.school_name,course.term,course.term_string,course.verified,course.year,course_id,db_filename,description,doc_date,document_pages.page_count,filehash,has_answers,is_featured,resource_url,title,total_views,type,type_ml,type_string,user_id,username,final_date,diff_days,avg_views
735722,7975316,Introduction to Algorithms,330,CS,4000,453750,IntroductiontoAlgorithms,0,IntroductiontoAlgorithms,453750,35,https://www.coursehero.com/sitemap/schools/35-Boston-University/courses/735722-CS330/,35,Boston University,3,Spring,0,2018,7975316,50950206,"CS 330 - Spring 2019 - Lab 13Question 1 (Efficient Recruiting Problem - KT Ch8,Ex3).Suppose you're helping to organize a summer sports camp, and the following problem comes up. Thecamp is supposed to have at least one counselor who's skilled at each of",11/22/19 18:12,3,ec66b9124658f13173006a6d87dde1d1279ac8ee,TRUE,FALSE,https://www.coursehero.com/file/50950206/lab13-solutionspdf/,lab13__solutions.pdf,932,homework,Lab,Homework Help,1.00E+14,PrivateComputer2321,3/5/24 10:00,1565,0.595527157
735722,9760034,,330,CS,4000,112133,,0,,112133,35,https://www.coursehero.com/sitemap/schools/35-Boston-University/courses/735722-CS330/,35,Boston University,1,Fall,0,2019,9760034,29795954,"Question 1:Timing circuits are a crucial component of VLSI chips. Heres a simple model ofsuch a timing circuit. Consider a complete balanced binary tree with n leaves,where n is a power of two. Each edge e of the tree has an associated length le,which",4/1/18 22:50,7,3930a90cac68772ae117b6cc56eaefdde293290e,TRUE,FALSE,https://www.coursehero.com/file/29795954/CS330-assignment-3docx/,CS330 assignment 3.docx,598,homework,Assignment,Homework Help,1.00E+14,antheali03,3/5/24 10:00,2165,0.276212471
735722,1818029,Introduction to Algorithms,330,CS,4000,453750,IntroductiontoAlgorithms,0,IntroductiontoAlgorithms,453750,35,https://www.coursehero.com/sitemap/schools/35-Boston-University/courses/735722-CS330/,35,Boston University,1,Fall,0,2013,1818029,27447430,"CS 330 Spring 2017, Assignment 3Problems due by 7PM on Thursday, February 23Late assignments will only be accepted up until 5PM, Friday, February 24Question 1 (10 pts). Chapter 4, Exercise 24, on p. 200. Provide a greedy algorithm to solve this problem",12/26/17 22:27,3,8dfeb556de5f44594de14c87a39a0408876d90b0,TRUE,FALSE,https://www.coursehero.com/file/27447430/hw3pdf/,hw3.pdf,359,homework,Assignment,Homework Help,1.00E+14,bgaudiosi,3/5/24 10:00,2261,0.158779301
735722,1818029,Introduction to Algorithms,330,CS,4000,453750,IntroductiontoAlgorithms,0,IntroductiontoAlgorithms,453750,35,https://www.coursehero.com/sitemap/schools/35-Boston-University/courses/735722-CS330/,35,Boston University,1,Fall,0,2013,1818029,30194548,"CS 330 Spring 2018 Assignment 4 SolutionsProblem 1 (15 pts). Suppose you are choosing between the following three algorithms, all of which have O(1) basecases for size 1:1. Algorithm A solves problems by dividing them into five subproblems of half the ",4/16/18 14:31,5,18f7b40ba2b93727b9a900f997b5881c596dffd3,TRUE,FALSE,https://www.coursehero.com/file/30194548/hw4-solpdf/,hw4_sol.pdf,319,homework,Assignment,Homework Help,1.00E+14,arieslpx,3/5/24 10:00,2150,0.148372093
735722,1818029,Introduction to Algorithms,330,CS,4000,453750,IntroductiontoAlgorithms,0,IntroductiontoAlgorithms,453750,35,https://www.coursehero.com/sitemap/schools/35-Boston-University/courses/735722-CS330/,35,Boston University,1,Fall,0,2013,1818029,30194539,"CS 330 Spring 2018 Assignment 1 SolutionsProblems due 7PM, Thursday January 25s.Problem 1. (10 pts) Chapter 1, problem 8.Solution 1. In case we run the man (hospital) -optimal version of the Gale-Shapley algorithm, there is no incentivefor the men to ",4/16/18 14:31,4,4928546b22c85e9940ccdf581419c921f929afbb,TRUE,FALSE,https://www.coursehero.com/file/30194539/hw1-solpdf/,hw1_sol.pdf,287,homework,Assignment,Homework Help,1.00E+14,arieslpx,3/5/24 10:00,2150,0.133488372
735722,1818029,Introduction to Algorithms,330,CS,4000,453750,IntroductiontoAlgorithms,0,IntroductiontoAlgorithms,453750,35,https://www.coursehero.com/sitemap/schools/35-Boston-University/courses/735722-CS330/,35,Boston University,1,Fall,0,2013,1818029,20570634,"CS 330 Spring 2017, Assignment 3 SolutionsQuestion 1.For each node in the tree, keep track of three values:left_height[v] = longest path length from v to any leaf in its left subtreeright_height[v] = longest path length from v to any leaf in its right",3/1/17 19:05,3,f6626d2dc47ef8430fd08e0a11fb4d7acfb048fe,TRUE,FALSE,https://www.coursehero.com/file/20570634/cs330-hw3-solution/,cs330 hw3 solution,303,homework,Assignment,Homework Help,1.00E+14,yuanpei,3/5/24 10:00,2561,0.118313159
735722,9760034,,330,CS,4000,112133,,0,,112133,35,https://www.coursehero.com/sitemap/schools/35-Boston-University/courses/735722-CS330/,35,Boston University,1,Fall,0,2019,9760034,13993822,"CS 330 Spring 2013, Assignment 3Problems due by 7PM on Thursday, February 25Late assignments will only be accepted up until 5PM, Friday, February 26Question 1 (10 pts). In lab 4, we will consider the problem of minimizing the weighted sum of the comple",4/13/16 21:05,1,f18b163b4cc01ecf6a76185fb447a68472074fb4,FALSE,FALSE,https://www.coursehero.com/file/13993822/hw3/,hw3,292,homework,Assignment,Homework Help,1.00E+14,wuhaoyujerry,3/5/24 10:00,2883,0.101283385
735722,9760034,,330,CS,4000,112133,,0,,112133,35,https://www.coursehero.com/sitemap/schools/35-Boston-University/courses/735722-CS330/,35,Boston University,1,Fall,0,2019,9760034,13993826,"CS 330 Spring 2016, Assignment 1 SolutionsQuestion 1.Exercise 1, p. 22: [Carlos Vegeler] The statement is False. Lets say we have a group of two men and twowomen with preferencesm: w, wm: w, ww: m, mw: m, mFor this example, we cannot have a stable",4/13/16 21:05,3,aadd66436ab842818d05b008dee4fef15d70f98a,TRUE,FALSE,https://www.coursehero.com/file/13993826/hw1-sols/,hw1_sols,221,homework,Assignment,Homework Help,1.00E+14,wuhaoyujerry,3/5/24 10:00,2883,0.076656261
735722,20099678,,330,CS,4000,2363400,erdos,0,erdos,2363400,35,https://www.coursehero.com/sitemap/schools/35-Boston-University/courses/735722-CS330/,35,Boston University,1,Fall,0,2022,20099678,136965662,"CS 330 - Spring 2022 - Lab 612LATEST-START-TIME FIRSTGreedy AlgorithmsQuestion 1. Job OverlappingThe manager of a large student union on campus comes to you with the following problem. She's in charge of a group of nstudents, each of whom is schedu",3/20/22 17:25,2,0f9881a736bb90024da48761b5a18f52ebf90148,TRUE,FALSE,https://www.coursehero.com/file/136965662/CS330-S22-lab06-solspdf/,CS330_S22_lab06_sols.pdf,52,,Lab,,1.00E+14,ChancellorNeutronWhale14,3/5/24 10:00,716,0.072625698
735722,4773378,Introduction to Algorithms,330,CS,4000,112133,,0,,112133,35,https://www.coursehero.com/sitemap/schools/35-Boston-University/courses/735722-CS330/,35,Boston University,1,Fall,0,2015,4773378,12699560,"Fall 2015CS330 Algorithms1a21bcde14313112332214141541222111112122161213313365234414431f22432Homework 421412Figure 1: A weighted gridHomework 4, due Oct 7You must prove your answe",11/17/15 16:36,2,4f77e65c48ce7dade1d001019ffcc1147eab1fe8,TRUE,FALSE,https://www.coursehero.com/file/12699560/hw04/,hw04,207,homework,Notes,Homework Help,1.00E+14,Prof_Computer_Skunk14,3/5/24 10:00,3031,0.068294292
