course.canonical_course_id,course.course_id,course.course_name,course.course_num,course.dept_acro,course.dept_id,course.prof_id,course.prof_name,course.professor.dept_id,course.professor.name,course.professor.prof_id,course.professor.school_id,course.resource_url,course.school_id,course.school_name,course.term,course.term_string,course.verified,course.year,course_id,db_filename,description,doc_date,document_pages.page_count,filehash,has_answers,is_featured,resource_url,title,total_views,type,type_ml,type_string,user_id,username
735628,32070435,Introduction to Computer Science II,112,CS,4000,112133,,0,,112133,35,https://www.coursehero.com/sitemap/schools/35-Boston-University/courses/735628-CS112/,35,Boston University,1,Fall,0,2023,32070435,214361444,"Problem Set 4, Part IPlease start your answer to each problem on a new page, as we have done below!Problem 1: Understanding and using inheritance1-1) Truck and Vehicle is the superclass of the TractorTralier class.1-2) Yes, it is possible to call t.ge",2023-10-10 22:49:41,4,f9412770e975285ecc365ff317e7d0f6d15ea7d6,False,False,https://www.coursehero.com/file/214361444/ps4-partIpdf/,ps4_partI.pdf,0,,Other,,100000815821951,ChancellorMuleMaster163
735647,31961202,INTRO TO COMPUTER SCIENCE,111,CS,4000,154434,Sullivan,0,Sullivan,154434,35,https://www.coursehero.com/sitemap/schools/35-Boston-University/courses/735647-CS111/,35,Boston University,1,Fall,0,2023,31961202,214231718,w = 6s = 14x = 15if x &lt;= s:print('violet')elif x &lt;= w:print('dog')elif s &lt;= w:print('apple')elif s&lt;= x:print('grey')else:print('spider')if x &gt;= w:print('puma')elif s &gt;= w:print('bear')else:print('cat')if s = x:print('green')elif w = x,2023-10-09 16:26:45,1,93b1f5f272526cd67ddc3aecab6ce2b9ab997c6c,False,False,https://www.coursehero.com/file/214231718/calculationpy/,calculation.py,0,,Other,,100000862019227,CaptainDogPerson784
735647,31961202,INTRO TO COMPUTER SCIENCE,111,CS,4000,154434,Sullivan,0,Sullivan,154434,35,https://www.coursehero.com/sitemap/schools/35-Boston-University/courses/735647-CS111/,35,Boston University,1,Fall,0,2023,31961202,214231713,"# Input the temp in FF = float(input('Enter a temperate in degress Fahrenheit:')# Print the temp in Fprint(')# Syntax Error: Missing closing parenthesis for the print function below# Corrected by adding the missing parenthesisprint(F,' F .',end='",2023-10-09 16:27:24,1,ee8b575c352198267d5b1a2d495d1dd63ab19f31,False,False,https://www.coursehero.com/file/214231713/Wang-Emily-1c-copypy/,Wang_Emily_1c copy.py,0,,Other,,100000862019227,CaptainDogPerson784
735647,31961202,INTRO TO COMPUTER SCIENCE,111,CS,4000,154434,Sullivan,0,Sullivan,154434,35,https://www.coursehero.com/sitemap/schools/35-Boston-University/courses/735647-CS111/,35,Boston University,1,Fall,0,2023,31961202,214231620,"import turtle as t# Create a turtle screenwindow = t.Screen()window.setup(width=700, height=700)window.bgcolor(""lightblue"")# Customize pent.pensize(7)t.speed(5)t.pencolor(""white"")# Draw the letter 'E't.penup()t.setpos(-300,300)t.pendown()t.fo",2023-10-09 16:27:26,2,abe03d106638b7391ae07df4c106349a35c5c424,False,False,https://www.coursehero.com/file/214231620/Wang-Emily-1bpy/,Wang_Emily_1b.py,0,,Other,,100000862019227,CaptainDogPerson784
735647,31961202,INTRO TO COMPUTER SCIENCE,111,CS,4000,154434,Sullivan,0,Sullivan,154434,35,https://www.coursehero.com/sitemap/schools/35-Boston-University/courses/735647-CS111/,35,Boston University,1,Fall,0,2023,31961202,214231617,import mathprint('Triangle Validity')print(' ')# coordinate of x and yx1 = float(input('Enter the X position of point 1: ')while x1 &lt; 0:x1 = float(input('Please enter a positive number: ')y1 = float(input('Enter the Y position of point 1: ')while ,2023-10-09 16:28:01,3,b8e21e1207946e165559ac1a1f055d900f56364e,False,False,https://www.coursehero.com/file/214231617/Wang-Emily-3apy/,Wang_Emily_3a.py,0,,Other,,100000862019227,CaptainDogPerson784
735647,31961202,INTRO TO COMPUTER SCIENCE,111,CS,4000,154434,Sullivan,0,Sullivan,154434,35,https://www.coursehero.com/sitemap/schools/35-Boston-University/courses/735647-CS111/,35,Boston University,1,Fall,0,2023,31961202,214231560,v = 43r = 4e = 43while v &gt; 30:v -= 1if e &lt;= r:print('bear'),2023-10-09 16:27:58,1,f452f4ebb36ad63a9e297269ce60052a83f31a7f,False,False,https://www.coursehero.com/file/214231560/quiz-4-runpy/,quiz 4 run.py,0,,Other,,100000862019227,CaptainDogPerson784
735647,31961202,INTRO TO COMPUTER SCIENCE,111,CS,4000,154434,Sullivan,0,Sullivan,154434,35,https://www.coursehero.com/sitemap/schools/35-Boston-University/courses/735647-CS111/,35,Boston University,1,Fall,0,2023,31961202,214221764,"# setup scenarioprint(""At a sunny morning by the ocean, you're walking along the shore."")print('You spotted a boat approaching the wharf, a diver on the boat friendly askedyou to join their journey.')print(')choice1 = input('Do you want to join the j",2023-10-09 16:27:39,1,b34d2b8ff3272074cdb0f9a74bee51bf775dc38e,False,False,https://www.coursehero.com/file/214221764/Wang-Emily-2bpy/,Wang_Emily_2b.py,0,,Other,,100000862019227,CaptainDogPerson784
735647,31961202,INTRO TO COMPUTER SCIENCE,111,CS,4000,154434,Sullivan,0,Sullivan,154434,35,https://www.coursehero.com/sitemap/schools/35-Boston-University/courses/735647-CS111/,35,Boston University,1,Fall,0,2023,31961202,214221704,"# Input amount and rateprint('This program will project how much you can earn by investing money in ahigh-yield savings account over a 3-month period.')print(')amount = float(input('To begin, enter how much money you would like to initiallyinvest (i.",2023-10-09 16:27:33,1,558d8081224b1a02cdaffeee8ba5c574fc02dd61,False,False,https://www.coursehero.com/file/214221704/Wang-Emily-1apy/,Wang_Emily_1a.py,0,,Other,,100000862019227,CaptainDogPerson784
735647,31961202,INTRO TO COMPUTER SCIENCE,111,CS,4000,154434,Sullivan,0,Sullivan,154434,35,https://www.coursehero.com/sitemap/schools/35-Boston-University/courses/735647-CS111/,35,Boston University,1,Fall,0,2023,31961202,214221697,"import random# generate random numbersecret_number = random.randint(1, 11)attempts = 0print(""I'm thinking of a number between 1 and 11."")# setup guess attemptswhile attempts &lt; 3:guess = int(input('Guess my number: ')attempts += 1if guess &lt; secret",2023-10-09 16:27:42,1,ffcc52b580b39350068b7f47708b49b42c1fb0e4,False,False,https://www.coursehero.com/file/214221697/Wang-Emily-2cpy/,Wang_Emily_2c.py,0,,Other,,100000862019227,CaptainDogPerson784
735647,31961202,INTRO TO COMPUTER SCIENCE,111,CS,4000,154434,Sullivan,0,Sullivan,154434,35,https://www.coursehero.com/sitemap/schools/35-Boston-University/courses/735647-CS111/,35,Boston University,1,Fall,0,2023,31961202,214221625,# Course Enrollmentenrollment = input('Are you a currently-enrolled student? (yes/no) ')prereq = input('Have you completed the prerequisite course? (yes/no) ')test = input ('Did you pass the placement test? (yes/no) ')if enrollment = 'yes' and (prereq,2023-10-09 16:27:21,1,72060bcbadabb7664df67e4c489eaae8e3fba546,False,False,https://www.coursehero.com/file/214221625/enrollmentpy/,enrollment.py,0,,Other,,100000862019227,CaptainDogPerson784
735647,31961202,INTRO TO COMPUTER SCIENCE,111,CS,4000,154434,Sullivan,0,Sullivan,154434,35,https://www.coursehero.com/sitemap/schools/35-Boston-University/courses/735647-CS111/,35,Boston University,1,Fall,0,2023,31961202,214221601,"# Two player game# set up sticks to start withsticks = int(input('How many sticks to start with (10-100)? ')while sticks &lt; 10 or sticks &gt; 100:if sticks &lt; 10:sticks = int(input(""Sorry, that's too few sticks. Try again "")print(' ')if sticks &gt; 100:st",2023-10-09 16:27:52,2,c68a9355a03f0aaee78d71249240aadb4013e191,False,False,https://www.coursehero.com/file/214221601/Wang-Emily-3cpy/,Wang_Emily_3c.py,0,,Other,,100000862019227,CaptainDogPerson784
735647,31961202,INTRO TO COMPUTER SCIENCE,111,CS,4000,154434,Sullivan,0,Sullivan,154434,35,https://www.coursehero.com/sitemap/schools/35-Boston-University/courses/735647-CS111/,35,Boston University,1,Fall,0,2023,31961202,214221594,"# input quantity and colorprint('Your Screen Printing Quote')quantity = int(input('How many T-shirts would you like to have printed?')colors = int(input('How many color will each shirt be printed with (1, 2 or 3)?')# cost of printing 1 colorif colors",2023-10-09 16:27:45,1,02293a1f43a9db15f15189bdfc0c78fd7c79eecb,False,False,https://www.coursehero.com/file/214221594/Wang-Emily-2apy/,Wang_Emily_2a.py,0,,Other,,100000862019227,CaptainDogPerson784
1538884,32281172,,131,CS,4000,338312,Homer,0,Homer,338312,35,https://www.coursehero.com/sitemap/schools/35-Boston-University/courses/1538884-CS131/,35,Boston University,1,Fall,0,2023,32281172,214200378,"CS 131 - Problem Set 1Problems must be submitted by Monday September 18, 2023 at 11:59pm, onGradescope.Where to submit: Create an account on https:/gradescope.com using your bu.edu emailaddress. You'll find yourself already enrolled in CS 131 on grade",2023-10-09 11:39:45,7,b29c8c2b3688270ed0c3766d6356cbffd108f38e,True,False,https://www.coursehero.com/file/214200378/ps1-solpdf/,ps1_sol.pdf,0,,Other,,100000871642179,CommodoreMoon11903
1538884,32281172,,131,CS,4000,338312,Homer,0,Homer,338312,35,https://www.coursehero.com/sitemap/schools/35-Boston-University/courses/1538884-CS131/,35,Boston University,1,Fall,0,2023,32281172,214200246,"CS 131 - Lab Worksheet 2September 19, 2023Problem 1. It's time to register for classes, Arya heads to Student Link. Assume a denotes ""Arya will register for CS131"" b denotes ""Arya will register for CS112"" c denotes ""Arya will register for CS210""",2023-10-09 11:38:56,3,0618392c38d637b5234a68931e4eb13ffb220168,True,False,https://www.coursehero.com/file/214200246/lab2-solpdf/,lab2_sol.pdf,0,,Other,,100000871642179,CommodoreMoon11903
1538884,32281172,,131,CS,4000,338312,Homer,0,Homer,338312,35,https://www.coursehero.com/sitemap/schools/35-Boston-University/courses/1538884-CS131/,35,Boston University,1,Fall,0,2023,32281172,214200165,"CS 131 - Lab Worksheet 1September 13, 2023Problem 1. Learn the names of at least 5 other people sitting near you.Problem 2.Prove that ""if it is the weekend, then you can sleep in"" is equivalent to ""if you cannot sleep in, itis not the weekend."" Use W",2023-10-09 11:38:55,2,f6bbf0060b93a62e0dce2c42f4111fadc9c2511f,True,False,https://www.coursehero.com/file/214200165/lab1-solpdf/,lab1_sol.pdf,0,,Other,,100000871642179,CommodoreMoon11903
1538884,32281172,,131,CS,4000,338312,Homer,0,Homer,338312,35,https://www.coursehero.com/sitemap/schools/35-Boston-University/courses/1538884-CS131/,35,Boston University,1,Fall,0,2023,32281172,214200164,"CS 131 - Lab Worksheet 3September 25, 2023Problem 1. A number x  N is called a perfect square if there exists y  N such that x = y 2 .Prove that c = ab is a perfect square if a and b are perfect squares.Solution. Let a and b be perfect squares. Then",2023-10-09 11:38:55,1,dbeb8037a5ba98262a34bc9ea21fc96c8c192922,True,False,https://www.coursehero.com/file/214200164/lab3-solpdf/,lab3_sol.pdf,0,,Other,,100000871642179,CommodoreMoon11903
1538884,32281172,,131,CS,4000,338312,Homer,0,Homer,338312,35,https://www.coursehero.com/sitemap/schools/35-Boston-University/courses/1538884-CS131/,35,Boston University,1,Fall,0,2023,32281172,214200032,"CS 131 - Lab Worksheet 4October 2, 2023Problem 1.Determine whether or not the following statement(s) are true. Justify your answer.a) x  Z : (2|x)  (3|x)  (12|x)b) y  Z : (2 | y)  (2 | y  1)c) x, y  Z : gcd(x, y) &lt; 0Problem 2. An additive",2023-10-09 11:37:13,1,7ae8aabe999e9db54c7c13ac2005550d48cea611,False,False,https://www.coursehero.com/file/214200032/lab4-2pdf/,lab4_2.pdf,0,,Other,,100000871642179,CommodoreMoon11903
1538884,32281172,,131,CS,4000,338312,Homer,0,Homer,338312,35,https://www.coursehero.com/sitemap/schools/35-Boston-University/courses/1538884-CS131/,35,Boston University,1,Fall,0,2023,32281172,214199928,"CS 131 - Lab Worksheet 4October 2, 2023Problem 1.Determine whether or not the following statement(s) are true. Justify your answer.a) x  Z : (2|x)  (3|x)  (12|x)Solution. False. x=6.b) y  Z : (2 | y)  (2 | y  1)Solution. True. All integers ",2023-10-09 11:38:56,1,3d12d7154282264d280e0cc1f693ce114d4b5d3b,True,False,https://www.coursehero.com/file/214199928/lab4-solpdf/,lab4_sol.pdf,0,,Other,,100000871642179,CommodoreMoon11903
1538884,32281172,,131,CS,4000,338312,Homer,0,Homer,338312,35,https://www.coursehero.com/sitemap/schools/35-Boston-University/courses/1538884-CS131/,35,Boston University,1,Fall,0,2023,32281172,214199909,"CS 131 - Lab Worksheet 3September 25, 2023Problem 1. A number x  N is called a perfect square if there exists y  N such that x = y 2 .Prove that c = ab is a perfect square if a and b are perfect squares.Problem 2.Prove that if k is an integer, and ",2023-10-09 11:37:13,1,1dd4de8f99382d51879e51718e1102b55b7a0736,False,False,https://www.coursehero.com/file/214199909/lab3-probspdf/,lab3_probs.pdf,0,,Other,,100000871642179,CommodoreMoon11903
1538884,32281172,,131,CS,4000,338312,Homer,0,Homer,338312,35,https://www.coursehero.com/sitemap/schools/35-Boston-University/courses/1538884-CS131/,35,Boston University,1,Fall,0,2023,32281172,214199874,"CS 131 - Lab Worksheet 2September 19, 2023Problem 1. It's time to register for classes, Arya heads to Student Link. Assume a denotes ""Arya will register for CS131"" b denotes ""Arya will register for CS112"" c denotes ""Arya will register for CS210""",2023-10-09 11:37:13,2,09540526684b40ebcd0604e289ec82df3e4381e6,False,False,https://www.coursehero.com/file/214199874/lab2-blankpdf/,lab2_blank.pdf,0,,Other,,100000871642179,CommodoreMoon11903
1538884,32281172,,131,CS,4000,338312,Homer,0,Homer,338312,35,https://www.coursehero.com/sitemap/schools/35-Boston-University/courses/1538884-CS131/,35,Boston University,1,Fall,0,2023,32281172,214199679,"CS 131 - Problem Set 1Problems must be submitted by Monday September 18, 2023 at 11:59pm, onGradescope.Where to submit: Create an account on https:/gradescope.com using your bu.edu emailaddress. You'll find yourself already enrolled in CS 131 on grade",2023-10-09 11:35:25,5,06a4b88b1ae8cebc7705dcec7094bfe4bfd5bc30,False,False,https://www.coursehero.com/file/214199679/week1pdf/,week1.pdf,0,,Other,,100000871642179,CommodoreMoon11903
1538884,32281172,,131,CS,4000,338312,Homer,0,Homer,338312,35,https://www.coursehero.com/sitemap/schools/35-Boston-University/courses/1538884-CS131/,35,Boston University,1,Fall,0,2023,32281172,214199677,"1EquivalenceWhen compound propositions have the same truth values in all cases, they are considered logically equivalent(we use  to show this). Some of them have names, and some do not but this section will go over some ofthe useful ones to remember.",2023-10-09 11:34:55,5,42ebf22ad3a7eb6fb5149d564812ff7c20ffe8e0,False,False,https://www.coursehero.com/file/214199677/2-Implication-and-Rons-Nosepdf/,2_Implication_and_Rons_Nose.pdf,0,,Other,,100000871642179,CommodoreMoon11903
11570188,33109130,,689,CS,4000,112133,,0,,112133,35,https://www.coursehero.com/sitemap/schools/35-Boston-University/courses/11570188-CS689/,35,Boston University,1,Fall,0,2023,33109130,214119120,MET CS 689 Designing and Implementing a Data WarehouseAssignment 4: Presenting Data from a Dimensional Data WarehouseOverview of the Assignment:In this assignment we will create a few analytical queries on a data warehouse. We willalso explore some as,2023-10-08 17:39:56,14,d5602e6712c12cb39d282a4717bbe53f904f847a,False,False,https://www.coursehero.com/file/214119120/cs689-Assignment-4-Presenting-Datadocx/,cs689_Assignment_4_Presenting_Data.docx,0,,Other,,100000862135242,DeanSummerDugong52
11570188,33109130,,689,CS,4000,112133,,0,,112133,35,https://www.coursehero.com/sitemap/schools/35-Boston-University/courses/11570188-CS689/,35,Boston University,1,Fall,0,2023,33109130,214118986,MET CS 689 Designing and Implementing a Data WarehouseTerm Project Update 2Overview of the Assignment:It is time to start design this is just a drafPart 1: Are you working on your own or with a partner? If with a partner provide their name. Ifon your,2023-10-08 17:39:23,2,522ca55e7b0e0deffdd9eb8a9cd4f8e52efe3bae,False,False,https://www.coursehero.com/file/214118986/CS689-TermProjectUpdate2docx/,CS689_TermProjectUpdate2.docx,1,,Other,,100000862135242,DeanSummerDugong52
