course.canonical_course_id,course.course_id,course.course_name,course.course_num,course.dept_acro,course.dept_id,course.prof_id,course.prof_name,course.professor.dept_id,course.professor.name,course.professor.prof_id,course.professor.school_id,course.resource_url,course.school_id,course.school_name,course.term,course.term_string,course.verified,course.year,course_id,db_filename,description,doc_date,document_pages.page_count,filehash,has_answers,is_featured,resource_url,title,total_views,type,type_ml,type_string,user_id,username
8083646,27814091,,120,CSC,3196,122623,,0,,122623,164,https://www.coursehero.com/sitemap/schools/164-University-Of-Arizona/courses/8083646-CSC120/,164,University Of Arizona,1,Fall,0,2023,27814091,215115048,"# waffle#1class Word:def _init_(self, text):# store a version of the string text# strip off punctuation and convert to lowercaseself._word = textdef _str_(self):return ""Word("" + self._word + "")""def clean_word(self, text):return self._word.strip(",10/17/23 17:13,2,5042ebfd4fd874dbdf90178f18f2e17dbb958731,FALSE,FALSE,https://www.coursehero.com/file/215115048/ICA9py/,ICA9.py,0,,,,1.00001E+14,ChancellorGrouse3620
8083646,27814091,,120,CSC,3196,122623,,0,,122623,164,https://www.coursehero.com/sitemap/schools/164-University-Of-Arizona/courses/8083646-CSC120/,164,University Of Arizona,1,Fall,0,2023,27814091,215115047,"class LinkedList:def _init_(self):self._head = Nonedef add(self,new):new._next = self._headself._head = newdef print_elements(self):current = self._headwhile current != None:print(str(current._value)current = current._next# define thisdef incr",10/17/23 17:13,3,2885dc6030bbcd7cbfa098cf4853c757115d5295,FALSE,FALSE,https://www.coursehero.com/file/215115047/ICA-14py/,ICA 14.py,0,,,,1.00001E+14,ChancellorGrouse3620
8083646,27814091,,120,CSC,3196,122623,,0,,122623,164,https://www.coursehero.com/sitemap/schools/164-University-Of-Arizona/courses/8083646-CSC120/,164,University Of Arizona,1,Fall,0,2023,27814091,215115030,"class Student:#The key word ""class"" defines a classdef_init_(self, name, id):# the _init_(.) method is special: - calledwhen an object is created - used to initialize the object's instence variablesself._name = name# - the initial values are supplie",10/17/23 17:13,1,c5c5e6ea6e0faa8795014748491d4476d55e7887,FALSE,FALSE,https://www.coursehero.com/file/215115030/ICA6py/,ICA6.py,0,,,,1.00001E+14,ChancellorGrouse3620
8083646,27814091,,120,CSC,3196,122623,,0,,122623,164,https://www.coursehero.com/sitemap/schools/164-University-Of-Arizona/courses/8083646-CSC120/,164,University Of Arizona,1,Fall,0,2023,27814091,215115022,"##1x = [10, 20 ,30]y = xx = [10, 20, 30]y = [10, 20, 30]#2x = [0, 10, 20, 30, 40]n = 0for i in range(5):x[i] += nn += 1#5x = [10, 20, 30]y = [40, 50, 60]z = [70, 80, 90]w = [x, y, z]print(w)#7def myfun1():return ['ab', 'cd', 'ef']#8d",10/17/23 17:13,1,e7737d26d073fcb4b1f12ec811703f4bd2d2f0f9,FALSE,FALSE,https://www.coursehero.com/file/215115022/ICA10py/,ICA10.py,0,,,,1.00001E+14,ChancellorGrouse3620
8083646,27814091,,120,CSC,3196,122623,,0,,122623,164,https://www.coursehero.com/sitemap/schools/164-University-Of-Arizona/courses/8083646-CSC120/,164,University Of Arizona,1,Fall,0,2023,27814091,215105041,"# Problemclass Stack:def _init_(self):self._items = def push(self, item):self._items.append(item)def pop(self):return self._items.pop()def is_empty(self):return self._items = # 1def reverse(s):stack = Stack()for l in s:stack.push(str(l)whil",10/17/23 17:13,2,c7889aedcb9b268e3c90c73b72fb1ca5a4fef177,FALSE,FALSE,https://www.coursehero.com/file/215105041/ICA-17py/,ICA 17.py,0,,,,1.00001E+14,ChancellorGrouse3620
8083646,27814091,,120,CSC,3196,122623,,0,,122623,164,https://www.coursehero.com/sitemap/schools/164-University-Of-Arizona/courses/8083646-CSC120/,164,University Of Arizona,1,Fall,0,2023,27814091,215105032,"# String# 1def sum_cols(grid, n):if grid = :return 0else:return grid[0][n] + sum_cols(grid[1:], n)# 2def replace(s, a, b):if not s:return ""elif s[0] = a:return b + replace(s[1:], a, b)else:return s[0] + replace(s[1:], a, b)# 3def return_od",10/17/23 17:16,1,31f1525af844e124dd060a24882753d760c77f10,FALSE,FALSE,https://www.coursehero.com/file/215105032/ICA-19py/,ICA 19.py,0,,,,1.00001E+14,ChancellorGrouse3620
8083646,27814091,,120,CSC,3196,122623,,0,,122623,164,https://www.coursehero.com/sitemap/schools/164-University-Of-Arizona/courses/8083646-CSC120/,164,University Of Arizona,1,Fall,0,2023,27814091,215105007,"#Pineapple#1class Counter:def _init_(self, name):self._name = nameself._count = def click(self):self._count#2def _eq_(self, other):return self._x = other._x and self._y = other._y#3import mathclass Point:def _init_(self, x, y):self._x = xs",10/17/23 17:13,2,ccc3745bac5f0dad8b95e9b81c50f0cc9351ffa2,FALSE,FALSE,https://www.coursehero.com/file/215105007/ICS8py/,ICS8.py,0,,,,1.00001E+14,ChancellorGrouse3620
8083646,27814091,,120,CSC,3196,122623,,0,,122623,164,https://www.coursehero.com/sitemap/schools/164-University-Of-Arizona/courses/8083646-CSC120/,164,University Of Arizona,1,Fall,0,2023,27814091,215104992,"# Plate# 1class Stack:def _init_(self):self._items = def push(self, item):self._items.append(item)def pop(self):return self._items.pop()# 2def reverse(string):stack = for l in string:stack.append(l)for i in stack:letter = stack.pop()print(",10/17/23 17:13,1,0dc81f5314ee849bf11dc9c67a22ce672a024fb0,FALSE,FALSE,https://www.coursehero.com/file/215104992/ICS-16py/,ICS 16.py,0,,,,1.00001E+14,ChancellorGrouse3620
8083646,27814091,,120,CSC,3196,122623,,0,,122623,164,https://www.coursehero.com/sitemap/schools/164-University-Of-Arizona/courses/8083646-CSC120/,164,University Of Arizona,1,Fall,0,2023,27814091,215104988,"adict = {'one': 1, 'two': 2, 'three': 3, 'four': 4}max_key = 'max_value = 0for key, value in adict.items():if value &gt; max_value:max_value = valuemax_key = 'max_key = str(key)print(max_key)",10/17/23 17:13,1,1e7290d7c4535798043e67d4d9aab3f0e0710dab,FALSE,FALSE,https://www.coursehero.com/file/215104988/ICA-4py/,ICA_4.py,0,,,,1.00001E+14,ChancellorGrouse3620
8083646,27814091,,120,CSC,3196,122623,,0,,122623,164,https://www.coursehero.com/sitemap/schools/164-University-Of-Arizona/courses/8083646-CSC120/,164,University Of Arizona,1,Fall,0,2023,27814091,215104984,"# Problem 2adict = {'one':1,'two':2,'three':3}max_key = 'max_value = 0for key, value in adict.items():if value &gt; max_value:max_value = valuemax_key = 'max_key = str(key)print(max_key)# Problem 3dict = {}slist = ['here', 'is', 'the', 'root', 'o",10/17/23 17:16,1,079341fa7e1f41070cc13b94c3e66b0c03c89542,FALSE,FALSE,https://www.coursehero.com/file/215104984/ICA4py/,ICA4.py,0,,,,1.00001E+14,ChancellorGrouse3620
