course.canonical_course_id,course.course_id,course.course_name,course.course_num,course.dept_acro,course.dept_id,course.prof_id,course.prof_name,course.professor.dept_id,course.professor.name,course.professor.prof_id,course.professor.school_id,course.resource_url,course.school_id,course.school_name,course.term,course.term_string,course.verified,course.year,course_id,db_filename,description,doc_date,document_pages.page_count,filehash,has_answers,is_featured,resource_url,title,total_views,type,type_ml,type_string,user_id,username,diff_date,avg_views,base_date,excerpt_notes
1530118,1530118,,110,CSC,3196,79982,MOORE,0,MOORE,79982,164,https://www.coursehero.com/sitemap/schools/164-University-Of-Arizona/courses/1530118-CSC110/,164,University Of Arizona,3,Spring,0,2012,1530118,85740195,## Author: Sadiba Nusrat Nur# Course: CSC110# Description: The program will run a game of 1D chess. It will use#the lists to store the positions of the game pieces.#There will be 2 players. Each player has 1 king and 2 knights.#The goal of the ga,3/25/21 0:53,3,b5aa8f5bc3fc259d7e4e1a830b4735bf05b41ad6,FALSE,FALSE,https://www.coursehero.com/file/85740195/chesspy/,chess.py,216,,Code,,1.00E+14,EarlSteelHare7,1076,0.200743494,3/5/24 10:00,
1530118,1530118,,110,CSC,3196,79982,MOORE,0,MOORE,79982,164,https://www.coursehero.com/sitemap/schools/164-University-Of-Arizona/courses/1530118-CSC110/,164,University Of Arizona,3,Spring,0,2012,1530118,85740236,"## Author: Sadiba Nusrat Nur# Course: CSC110# Description: The program reads in a data set, and prints out#the plot of first digits and determine if it conforms#to the Benfords law.def main():numbers = load_file()counts = counting_occurance(numb",3/25/21 0:53,2,61117f2976f3b1c7c8140f64c420dba6ec5bdcdd,FALSE,FALSE,https://www.coursehero.com/file/85740236/benfords-lawpy/,benfords_law.py,201,,Code,,1.00E+14,EarlSteelHare7,1076,0.186802974,3/5/24 10:00,
1530118,1530118,,110,CSC,3196,79982,MOORE,0,MOORE,79982,164,https://www.coursehero.com/sitemap/schools/164-University-Of-Arizona/courses/1530118-CSC110/,164,University Of Arizona,3,Spring,0,2012,1530118,175159201,####the#Author:Course: CSC 110Description: This program allows us to create an avatar of our own or to printpreset avatars present.def hat_custom(hat):'This function will ask the user what type of hat will they require and has oneparameter.h,10/31/22 15:50,3,9b35af5998b15c499290df0e5ceca473263aefb2,FALSE,FALSE,https://www.coursehero.com/file/175159201/avatarpy/,avatar.py,85,,Code,,1.00E+14,ProfessorGalaxyPigeon24,491,0.17311609,3/5/24 10:00,
1530118,1530118,,110,CSC,3196,79982,MOORE,0,MOORE,79982,164,https://www.coursehero.com/sitemap/schools/164-University-Of-Arizona/courses/1530118-CSC110/,164,University Of Arizona,3,Spring,0,2012,1530118,21228916,"#This program is designed to draw the cafe wall illusion in Python using#DrawingPanel, which is really fun.from drawingpanel import *size=20def main():p=DrawingPanel(650,400, background=""gray"")s(p,0,0,4,20)s(p,50,70,5,30)f(p,10,150,4,25,8,0)f(p,4",3/21/17 13:54,1,2694a9b38ce7b279da5643a013dda37e1b0f8243,FALSE,FALSE,https://www.coursehero.com/file/21228916/cafewallpy/,cafewall.py,421,homework,Code,Homework Help,1.00E+14,katybaker,2541,0.165682802,3/5/24 10:00,
1530118,28245875,,110,CSC,3196,79982,MOORE,0,MOORE,79982,164,https://www.coursehero.com/sitemap/schools/164-University-Of-Arizona/courses/1530118-CSC110/,164,University Of Arizona,3,Spring,0,2023,28245875,192879690,"#define aggregation variabletotal = 0# define a variableindex = 0while index &lt; 10: #Use var in conditionprint (index) # output somethingindex += 2 # change indexprint(total)print (""""* 3)def sum_all(low, high):total = 0current_integer= lowwhi",2/25/23 19:59,1,3b476e5df087e58cbcfa14807c8b040edf20cdfb,FALSE,FALSE,https://www.coursehero.com/file/192879690/WhileLoopspy/,WhileLoops.py,60,,Code,,1.00E+14,BasharShalabi,374,0.160427807,3/5/24 10:00,
1530118,1530118,,110,CSC,3196,79982,MOORE,0,MOORE,79982,164,https://www.coursehero.com/sitemap/schools/164-University-Of-Arizona/courses/1530118-CSC110/,164,University Of Arizona,3,Spring,0,2012,1530118,55010695,"import randomdef get_file(file_contents, index_list): ' This function gets the user input for a text file and then writes the lines to a list as well as a corresponding list of indexes that represent the line positions. file_contents and i",2/12/20 0:26,2,974d6851517ba6d4dda628026c6b361897cfc5d6,FALSE,FALSE,https://www.coursehero.com/file/55010695/encryptertxt/,encrypter.txt,207,,Code,,1.00E+14,dda4ever,1483,0.139581929,3/5/24 10:00,
1530118,1530118,,110,CSC,3196,79982,MOORE,0,MOORE,79982,164,https://www.coursehero.com/sitemap/schools/164-University-Of-Arizona/courses/1530118-CSC110/,164,University Of Arizona,3,Spring,0,2012,1530118,60085471,## Author: Cole# Description:##DryerThis program helps a user visualizeand understand how much money they spendof various categories of expenditures.import osprint('- WHERE'S THE MONEY -')salary = (input('What is your annual salary? ')if sal,4/19/20 22:36,2,b917a81cae58cd4740f91c858ff2432890e75d03,FALSE,FALSE,https://www.coursehero.com/file/60085471/wheres-the-moneypy/,wheres_the_money.py,162,,Code,,1.00E+14,beepboopbapboop,1416,0.11440678,3/5/24 10:00,
1530118,17554524,,110,CSC,3196,122623,,0,,122623,164,https://www.coursehero.com/sitemap/schools/164-University-Of-Arizona/courses/1530118-CSC110/,164,University Of Arizona,1,Fall,0,2021,17554524,127139484,"## Author: Anthony Vo# Course: CSc 110# Description: asks the user for the name of an input file formatted in CSV. Theprogram will then# print out a plot from reading the data within the file.#def get_file():""This function asks for the name of th",1/25/22 16:35,2,c9610cff1c1ec86ac10a16c4e1ccbd3062f65399,FALSE,FALSE,https://www.coursehero.com/file/127139484/benfords-lawpy/,benfords_law.py,88,,Code,,1.00E+14,anthonyvo1,770,0.114285714,3/5/24 10:00,
1530118,1530118,,110,CSC,3196,79982,MOORE,0,MOORE,79982,164,https://www.coursehero.com/sitemap/schools/164-University-Of-Arizona/courses/1530118-CSC110/,164,University Of Arizona,3,Spring,0,2012,1530118,21228909,"# Constants:# Minimum number of codonsMIN=5# Percentage of mass from C and G for valid proteinPERCENT=30# Number of unique nucleotides (A, C, G, T)UNIQUE=4# Number of nucleotides per codonNUCLEOTIDES=3def main():lines=intro()listy=count(lines)",3/21/17 13:54,2,7f9eac6e52d391c7373dca740d653d569b05304f,FALSE,FALSE,https://www.coursehero.com/file/21228909/dnapy/,dna.py,286,homework,Notes,Homework Help,1.00E+14,katybaker,2541,0.112554113,3/5/24 10:00,
1530118,1530118,,110,CSC,3196,79982,MOORE,0,MOORE,79982,164,https://www.coursehero.com/sitemap/schools/164-University-Of-Arizona/courses/1530118-CSC110/,164,University Of Arizona,3,Spring,0,2012,1530118,91278910,## Author: Sadiba Nusrat Nur# Course: CSC110# Description: The program askes the user for two values. Both values arestrings.#The strings will determine if the stock plot will be horizontalor#vertical and position of the asterisk which will deter,5/1/21 13:15,2,f6c8c4b018b8d1a75d8701f3638b6085bb340f97,FALSE,FALSE,https://www.coursehero.com/file/91278910/stock-plotterpy/,stock_plotter.py,109,,Code,,1.00E+14,EarlSteelHare7,1039,0.104908566,3/5/24 10:00,
