course.canonical_course_id,course.course_id,course.course_name,course.course_num,course.dept_acro,course.dept_id,course.prof_id,course.prof_name,course.professor.dept_id,course.professor.name,course.professor.prof_id,course.professor.school_id,course.professor.teacher_id,course.resource_url,course.school_id,course.school_name,course.term,course.term_string,course.verified,course.year,course_id,db_filename,description,doc_date,document_pages.page_count,filehash,has_answers,is_featured,resource_url,title,total_views,type,type_ml,type_string,user_id,username
4564087,32822255,Intro Electric Circuits,2240,ECE,148032,197076,"Cotter,N",0,"Cotter,N",197076,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/4564087-ECE2240/,2382,University of Utah,1,Fall,0,2023,32822255,212720209,"Goals:1. Demo to understand schematic vs protoboard. "" oating wire"", node understanding, voltage the same along a wire, andvoltage di erence.2. Alternative method for solving partial fraction repeated roots.3. Solve circuit using Laplace Transform Me",2023-09-23 12:03:50,7,b03219598f0af95c3eb504adde501e874c97c796,False,False,https://www.coursehero.com/file/212720209/Lecture-8-Laplace-Transform-Method-1pdf/,Lecture 8 Laplace Transform Method-1.pdf,0,,Other,,100000817316923,ChancellorFerretPerson209
4564087,32822255,Intro Electric Circuits,2240,ECE,148032,197076,"Cotter,N",0,"Cotter,N",197076,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/4564087-ECE2240/,2382,University of Utah,1,Fall,0,2023,32822255,212720206,Known R L CNote UxViveIxult bult 1Is FESEEEI EEFEIEIIVACSoIsWEIHEVEIIIctsEIstInitial values Ico Veloinput o CiscosoooAIr.TTEEieE.H.f EGoals:1. Determine poles and zeros of a circuit.2. Understand how to apply the Par,2023-09-23 12:03:50,5,cd8e57184b495e203de7885751baa449630f13fe,False,False,https://www.coursehero.com/file/212720206/lecture-6-laplace-transform-solutions-with-partial-fraction-expansion-1pdf/,lecture 6 laplace transform solutions with partial fraction expansion-1.pdf,0,,Other,,100000817316923,ChancellorFerretPerson209
4564087,32822255,Intro Electric Circuits,2240,ECE,148032,197076,"Cotter,N",0,"Cotter,N",197076,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/4564087-ECE2240/,2382,University of Utah,1,Fall,0,2023,32822255,212720203,FinalPartyFtof3mightEIValo UxHaifindRtn RabypassedignorexVeOEEEIsVxFrig111YEE iosInitiatorto open X1otherIRCWo524DmightyNote wine inwith resistorsparallelAn currentwineflows throngin Isi lot'EtsoUcoDriilo EloDiMagg,2023-09-23 12:03:08,1,9ee19c9c2f75a2e4dbb50939c9a3e67a45c36cd9,False,False,https://www.coursehero.com/file/212720203/Parallel-Underdamped-Problem-2-3pdf/,Parallel Underdamped Problem 2 (3).pdf,0,,Other,,100000817316923,ChancellorFerretPerson209
4564087,32822255,Intro Electric Circuits,2240,ECE,148032,197076,"Cotter,N",0,"Cotter,N",197076,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/4564087-ECE2240/,2382,University of Utah,1,Fall,0,2023,32822255,212720058,DRE.Co N.Ti NTS Sepanation of Veiakly+ProblemSet- Up* Separafionof \farrab(es- Time - Dependent Frece Spoce - Depend ent Prece' Product olnsi OV.'('(/\()aOV'?(.('H* An(f{'gcn Val.lue )Q'Db/(m&gt;% Superpocitzonof Sf{nes .example* Sammary,2023-09-23 12:03:13,10,8b846a938bd3e93a8ec596a7bee7df28d49cfb12,False,False,https://www.coursehero.com/file/212720058/Ch-23pdf/,Ch._2.3.pdf,0,,Other,,100000817316923,ChancellorFerretPerson209
4564087,32822255,Intro Electric Circuits,2240,ECE,148032,197076,"Cotter,N",0,"Cotter,N",197076,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/4564087-ECE2240/,2382,University of Utah,1,Fall,0,2023,32822255,212719840,"Goal:Solve circuit using Laplace Transform Method1.Transform into s-domain (need to know initial values)2. KVL,KCL, node voltage to create set of equations3. Solved for unknowns with s-variable 4. manipulate solution to match forms on laplace table ",2023-09-23 12:03:50,3,9a483f0686867adaa8aa4a6cf4623c6ff0b98abb,False,False,https://www.coursehero.com/file/212719840/lecture-9-s-domain-analysis-1pdf/,lecture 9 s domain analysis-1.pdf,0,,Other,,100000817316923,ChancellorFerretPerson209
11516712,32822231,Intro to electric circuits,1240,ECE,148032,1638287,NEIL COTTER,0,NEIL COTTER,1638287,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/11516712-ECE1240/,2382,University of Utah,1,Fall,0,2023,32822231,212719767,Homework Phasors12401.The phasor transform converts a cosinusoid to a complex number that captures themagnitude and phase shift:P[A cos( t +  )] = Ae jThe inverse phasor transform converts a complex number into a cosinusoid:P 1[Ae j ] = A cos(,2023-09-23 12:03:10,2,6b353eddbafc2117e8c01bc9b3d67e4a41126765,False,False,https://www.coursehero.com/file/212719767/ECE1240-NC-HWPhasorpdf/,ECE1240_NC_HWPhasor.pdf,1,,Other,,100000817316923,ChancellorFerretPerson209
4564087,32822255,Intro Electric Circuits,2240,ECE,148032,197076,"Cotter,N",0,"Cotter,N",197076,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/4564087-ECE2240/,2382,University of Utah,1,Fall,0,2023,32822255,212719766,"Group/Individual Exam 1 Preparation Work - Due TuesdayExam 1 - WednesdayOpen Notes/Book, online notes, online calculators (Matlab ok), prewrittensoftware ok(make sure to screen shot your code), no simulators, no onlinetutoring supports such as CHEGG,",2023-09-23 12:03:20,6,5673cbe95a84d53af2bc7e2e82b08869f1ca3c71,False,False,https://www.coursehero.com/file/212719766/lecture-4-exam-1-reviewpdf/,lecture 4 exam 1 review.pdf,0,,Other,,100000817316923,ChancellorFerretPerson209
4564087,32822255,Intro Electric Circuits,2240,ECE,148032,197076,"Cotter,N",0,"Cotter,N",197076,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/4564087-ECE2240/,2382,University of Utah,1,Fall,0,2023,32822255,212719754,FinalwotstigmaR13RnFatsoItIsYEE IsIEEEAttaDFindIEEEFindiiVthEtFftp.IIIstYMERIVanMthypopenThereminfindsVinaERITgtYIATHardtofindRRE3DAMageICIParallelI thyliloIstIstIstEstRite 3RE32ORclairCan't nd the current ,2023-09-23 12:03:12,2,2813d64d46fe128e1829d0427dc4b2b06234cade,False,False,https://www.coursehero.com/file/212719754/Parallel-Underdamped-Problem-1pdf/,Parallel Underdamped Problem 1.pdf,0,,Other,,100000817316923,ChancellorFerretPerson209
4564087,32822255,Intro Electric Circuits,2240,ECE,148032,197076,"Cotter,N",0,"Cotter,N",197076,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/4564087-ECE2240/,2382,University of Utah,1,Fall,0,2023,32822255,212719692,"Group/Individual Exam 1 Preparation Work - Due TuesdayExam 1 - WednesdayOpen Notes/Book, online notes, online calculators (Matlab ok), prewrittensoftware ok(make sure to screen shot your code), no simulators, no onlinetutoring supports such as CHEGG,",2023-09-23 12:03:10,7,083859650c7be357e50b529aa955b14faa0adfa8,False,False,https://www.coursehero.com/file/212719692/lecture-4-exam-1-review-Notespdf/,lecture 4 exam 1 review Notes.pdf,0,,Other,,100000817316923,ChancellorFerretPerson209
32440018,32440018,,5740,ECE,148032,142611,,0,,142611,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/32440018-ECE5740/,2382,University of Utah,1,Fall,0,2023,32440018,211138528,ECE/CS 5740/6740CAD of Digital CircuitsBinary Decision Diagrams(BDD)Outline Background- Canonical representations BDD's----Reduction rulesConstruction of BDD'sLogic manipulation of BDD'sApplication to verification and SAT Reading:read,2023-09-04 16:57:26,33,3b9c89eb77eb1adceb8bba35ccf54cf6924deb5e,False,False,https://www.coursehero.com/file/211138528/lec7pdf/,lec7.pdf,0,,Other,,100000871122282,GrandFlagRook35
