course.canonical_course_id,course.course_id,course.course_name,course.course_num,course.dept_acro,course.dept_id,course.prof_id,course.prof_name,course.professor.dept_id,course.professor.name,course.professor.prof_id,course.professor.school_id,course.resource_url,course.school_id,course.school_name,course.term,course.term_string,course.verified,course.year,course_id,db_filename,description,doc_date,document_pages.page_count,filehash,has_answers,is_featured,resource_url,title,total_views,type,type_ml,type_string,user_id,username
17534735,31164002,415,415,ESE,173819,0,NoProfessor,0,NoProfessor,0,0,https://www.coursehero.com/sitemap/schools/1375-Washington-University-in-St-Louis/courses/17534735-ESE415/,1375,Washington University in St Louis,4,Summer,0,2023,31164002,207091837,"They hadx + clay ) = a how + (I-Ahly)Hence, hex, is whinexSince , hex), fix is wnvexfox = fox + hex ,Hence , fixconvex",6/27/23 8:48,1,b19f932fbb8e93c911f814325f21c0752677e387,FALSE,FALSE,https://www.coursehero.com/file/207091837/problem-31jpg/,problem 3.1.jpg,1,,Other,,1.00001E+14,MasterLapwing805
17534735,31164002,415,415,ESE,173819,0,NoProfessor,0,NoProfessor,0,0,https://www.coursehero.com/sitemap/schools/1375-Washington-University-in-St-Louis/courses/17534735-ESE415/,1375,Washington University in St Louis,4,Summer,0,2023,31164002,207091817,,6/27/23 8:48,1,3e0ab1c5b1c7d1c2230671b76326405bb263063e,FALSE,FALSE,https://www.coursehero.com/file/207091817/Problem-4jpg/,Problem 4.jpg,2,,Other,,1.00001E+14,MasterLapwing805
17534735,31164002,415,415,ESE,173819,0,NoProfessor,0,NoProfessor,0,0,https://www.coursehero.com/sitemap/schools/1375-Washington-University-in-St-Louis/courses/17534735-ESE415/,1375,Washington University in St Louis,4,Summer,0,2023,31164002,207091767,"Publem 2.() when a 20 11891:20 (1xx )him. loy ( xaxti) = too . try;grim, too .ifix) is wercity .consider the convexity , we proof by contradiction.First, we assume fix, is convex.Then fly &gt; &gt; fex &gt; + ofex ) ? (y- x ) . andthe convexity of tix ). f",6/27/23 8:48,1,f787e84ec2294fba712db267bb628a4b5a5b1c63,FALSE,FALSE,https://www.coursehero.com/file/207091767/problem-2jpg/,problem 2.jpg,2,,Other,,1.00001E+14,MasterLapwing805
17534735,31164002,415,415,ESE,173819,0,NoProfessor,0,NoProfessor,0,0,https://www.coursehero.com/sitemap/schools/1375-Washington-University-in-St-Louis/courses/17534735-ESE415/,1375,Washington University in St Louis,4,Summer,0,2023,31164002,207091744,"LL) according to exact line searchsince * "" = ( F , 1 ) . ""f ( X "" ) = ( C . ( )X' = (CI - Y,DC , 1 - 8. C )fix's : (2 + 5 0 712-283 ritz+2= &gt; when Y = 2627 (x.) is min .NowTherefore, * = CFlXi(d) from Question (C). X'= (1-71) , X2 (1 -(x. ) ); it",6/27/23 8:48,1,838fce3eb05c28d39ee9a43cf0eebf00cc649777,FALSE,FALSE,https://www.coursehero.com/file/207091744/Problem-41jpg/,Problem 4.1.jpg,0,,Other,,1.00001E+14,MasterLapwing805
17534735,31164002,415,415,ESE,173819,0,NoProfessor,0,NoProfessor,0,0,https://www.coursehero.com/sitemap/schools/1375-Washington-University-in-St-Louis/courses/17534735-ESE415/,1375,Washington University in St Louis,4,Summer,0,2023,31164002,207091734,"Problem 3 .(a) g(x = [y - Ax ) ( y - AX) T ) "" = ( y - Ax ) (y - AX)s4 (x ) = ( cy- AxIcy- AX)T ) "" . too.h(x ): 11 x 1/ too- max fixilysince206 1 1811lime hix ) = + 0 . 11 x11 toolimbun11 X 1 1 7 00 $1x ) = + 00then fox? gox) . hixs is allcoe",6/27/23 8:48,1,ffcd8a61337507ec04b4315f6a439276fdcaa5eb,FALSE,FALSE,https://www.coursehero.com/file/207091734/problem-3jpg/,problem 3.jpg,1,,Other,,1.00001E+14,MasterLapwing805
17534735,31164002,415,415,ESE,173819,0,NoProfessor,0,NoProfessor,0,0,https://www.coursehero.com/sitemap/schools/1375-Washington-University-in-St-Louis/courses/17534735-ESE415/,1375,Washington University in St Louis,4,Summer,0,2023,31164002,207091574,"Assignment 0ESE 415 (U. S. Kamilov)Due: 01/22/2020Problem 1Are the following functions differentiable? Justify your answer.(a) f (x) = x  1(x1(b) f (x) =0if x  1if x &lt; 1(c) f (x) = |x|Problem 2Suppose u  Rn is a unit vector, so that uT u",6/27/23 8:46,1,1aa190ba663ce5e6eb2a90d9f05db0765a13416f,FALSE,FALSE,https://www.coursehero.com/file/207091574/assignment0pdf/,assignment0.pdf,6,,Other,,1.00001E+14,MasterLapwing805
17534735,31164002,415,415,ESE,173819,0,NoProfessor,0,NoProfessor,0,0,https://www.coursehero.com/sitemap/schools/1375-Washington-University-in-St-Louis/courses/17534735-ESE415/,1375,Washington University in St Louis,4,Summer,0,2023,31164002,205330972,,6/5/23 9:59,13,3935d543af5d89efe1386d263d5fc91b8c79c77b,FALSE,FALSE,https://www.coursehero.com/file/205330972/tutorial07pdf/,tutorial07.pdf,1,,Other,,1.00001E+14,MasterLapwing805
17534735,31164002,415,415,ESE,173819,0,NoProfessor,0,NoProfessor,0,0,https://www.coursehero.com/sitemap/schools/1375-Washington-University-in-St-Louis/courses/17534735-ESE415/,1375,Washington University in St Louis,4,Summer,0,2023,31164002,205330968,ESE 415OPTIMIZATIONTUTORIAL 10YUHAO CHEN 04/03/2020OUTLINEKKT conditions RecapHw5 HintsKKT CONDITIONS RECAPKKT CONDITIONS RECAPSteps of solutions:1. Get the equation set based on complementary slackness and stationarityconditions.2. Separat,6/5/23 9:59,14,4ec8a0ca621f4bb7d0bafa51dc44acbf624aed4f,FALSE,FALSE,https://www.coursehero.com/file/205330968/tutorial10pdf/,tutorial10.pdf,1,,Other,,1.00001E+14,MasterLapwing805
17534735,31164002,415,415,ESE,173819,0,NoProfessor,0,NoProfessor,0,0,https://www.coursehero.com/sitemap/schools/1375-Washington-University-in-St-Louis/courses/17534735-ESE415/,1375,Washington University in St Louis,4,Summer,0,2023,31164002,205329661,ESE 415OPTIMIZATIONTUTORIAL 5YUHAO CHEN 02/28/2020OUTLINE2018 Midterm RecapTHANK YOU,6/5/23 9:59,13,37898518fe4640e0c260ef63255f963494943c9f,FALSE,FALSE,https://www.coursehero.com/file/205329661/tutorial05pdf/,tutorial05.pdf,1,,Other,,1.00001E+14,MasterLapwing805
17534735,31164002,415,415,ESE,173819,0,NoProfessor,0,NoProfessor,0,0,https://www.coursehero.com/sitemap/schools/1375-Washington-University-in-St-Louis/courses/17534735-ESE415/,1375,Washington University in St Louis,4,Summer,0,2023,31164002,205329635,"Solution 4ESE 415 (U. S. Kamilov)Due: 04/04/2019Problem 1Consider the vector y = (0, 2, 5, 1)  R4 and the subspace X  R4 characterized by two basis vectorsv1 = (1, 1, 0, 2) and v2 = (1, 0, 0, 1). Find the solution to the following optimization pr",6/5/23 9:58,11,e2caf8af830a57124358774f9162dc5285796576,TRUE,FALSE,https://www.coursehero.com/file/205329635/solution4-2019pdf/,solution4_2019.pdf,1,,Other,,1.00001E+14,MasterLapwing805
