course.canonical_course_id,course.course_id,course.course_name,course.course_num,course.dept_acro,course.dept_id,course.prof_id,course.prof_name,course.professor.dept_id,course.professor.name,course.professor.prof_id,course.professor.school_id,course.resource_url,course.school_id,course.school_name,course.term,course.term_string,course.verified,course.year,course_id,db_filename,description,doc_date,document_pages.page_count,filehash,has_answers,is_featured,resource_url,title,total_views,type,type_ml,type_string,user_id,username
247601,15622759,,142,CSE,873427,1489140,Jacqueline Marina,0,Jacqueline Marina,1489140,153168,https://www.coursehero.com/sitemap/schools/2505-University-of-Washington/courses/247601-CSE142/,2505,University of Washington,4,Summer,1,2021,15622759,169990517,Experiment 1: LinkedDeque.getPrediction:1. The order of growth for f1 method is constant.2. The order of growth for f2 method is constant.3. The order of growth for f3 method is linear corresponds to the deque size.The f1 and f2 methods are the b,10/4/22 3:46,2,4d4e18cd51657c5585d097edbbf892bfb573166c,FALSE,FALSE,https://www.coursehero.com/file/169990517/Deque-Experimentspdf/,Deque Experiments.pdf,0,,Lab,,1.00001E+14,Alvin.G
247601,4302590,INTRODUCTION TO COMPUTER PROGRAMMING I,142,CSE,7114,319691,StuartReges,0,StuartReges,319691,2505,https://www.coursehero.com/sitemap/schools/2505-University-of-Washington/courses/247601-CSE142/,2505,University of Washington,1,Fall,1,2014,4302590,169473566,"Building Java ProgramsChapter 5Boolean Logic and Assertionsreading: 5.3 - 5.512Type boolean boolean: A logical type whose values are true andfalse. A logical test is actually a boolean expression. Like other types, it is legal to:c",9/30/22 23:56,24,82f67af193c2c282b583c558f8db30ce293a9f32,TRUE,FALSE,https://www.coursehero.com/file/169473566/13-booleanpdf/,13-boolean.pdf,1,,Other,,1.00001E+14,LieutenantPheasantMaster56
247601,4302590,INTRODUCTION TO COMPUTER PROGRAMMING I,142,CSE,7114,319691,StuartReges,0,StuartReges,319691,2505,https://www.coursehero.com/sitemap/schools/2505-University-of-Washington/courses/247601-CSE142/,2505,University of Washington,1,Fall,1,2014,4302590,169473529,"Building Java ProgramsChapter 5while Loops, Fencepost Loops, and Sentinel Loopsreading: 5.1 - 5.212Loop problem Write a method printLetters that prints each letterfrom a word separated by commas.For example, the call:printLetters(""Atmosphere""",9/30/22 23:57,20,e0639fc4bc11f07bc3f9a58b5368623061c388f6,TRUE,FALSE,https://www.coursehero.com/file/169473529/11-fencepost-while-sentinel-loopspdf/,11-fencepost-while-sentinel-loops.pdf,2,,Other,,1.00001E+14,LieutenantPheasantMaster56
247601,4292569,INTRODUCTION TO COMPUTER PROGRAMMING I,142,CSE,7114,98320,martystepp,0,martystepp,98320,2505,https://www.coursehero.com/sitemap/schools/2505-University-of-Washington/courses/247601-CSE142/,2505,University of Washington,3,Spring,1,2003,4292569,162598487,////Hanna Loyuk06/24/2022CSE 142 AITA:Omar Ibrahim/This program draws 3 identical squarespublic class MultipleCalls {public static void main (Stringargs){printBox();System.out.println();printBox();System.out.println();printBox();}/creates,8/19/22 14:44,1,9173ae4e580b88e30067d2148f65e8bd71fe9ee1,FALSE,FALSE,https://www.coursehero.com/file/162598487/MultipleCallsjava/,MultipleCalls.java,0,,Code,,1.00001E+14,hannaloyuk
247601,4292569,INTRODUCTION TO COMPUTER PROGRAMMING I,142,CSE,7114,98320,martystepp,0,martystepp,98320,2505,https://www.coursehero.com/sitemap/schools/2505-University-of-Washington/courses/247601-CSE142/,2505,University of Washington,3,Spring,1,2003,4292569,162598486,"public class AsciiArt{public static void main(String args){topFrame();topTriangle();bottomTriangle();topFrame();}public static void topFrame(){System.out.print(""|"");for(int money = 1; money &lt;= 13; money+){System.out.print(""$"");}System.out.prin",8/19/22 14:43,1,32cf72b7ef9aac3f09f8c29093a8ea0c5eec2878,FALSE,FALSE,https://www.coursehero.com/file/162598486/AsciiArtjava/,AsciiArt.java,0,,Code,,1.00001E+14,hannaloyuk
247601,4292569,INTRODUCTION TO COMPUTER PROGRAMMING I,142,CSE,7114,98320,martystepp,0,martystepp,98320,2505,https://www.coursehero.com/sitemap/schools/2505-University-of-Washington/courses/247601-CSE142/,2505,University of Washington,3,Spring,1,2003,4292569,162598485,"import java.util.*;public class SameDashes {public static void main(String args) {System.out.println(sameDashes(""1st-has-more characters"", ""2nd-has-less"");System.out.println(sameDashes(""1st-has-less"", ""2nd-has-more characters"");System.out.println(sam",8/19/22 14:43,1,dcb33b6dd7b79b78a18470ff4043da84e5280535,FALSE,FALSE,https://www.coursehero.com/file/162598485/SameDashesjava/,SameDashes.java,0,,Code,,1.00001E+14,hannaloyuk
247601,4292569,INTRODUCTION TO COMPUTER PROGRAMMING I,142,CSE,7114,98320,martystepp,0,martystepp,98320,2505,https://www.coursehero.com/sitemap/schools/2505-University-of-Washington/courses/247601-CSE142/,2505,University of Washington,3,Spring,1,2003,4292569,162598484,"import java.util.*;public class PrintWinner {public static void main(String args) {Scanner input1 = new Scanner(""alpha 10 5 9 bravo 8 charlie 11 9"");Scanner input2 = new Scanner(""delta 10 3 9 echo 3 1 10 10"");Scanner input3 = new Scanner(""foxtrot 11 ",8/19/22 14:42,1,b35a135bb8f7eb83aa86f3db14f06c034e9fe7ab,FALSE,FALSE,https://www.coursehero.com/file/162598484/PrintWinnerjava/,PrintWinner.java,1,,Code,,1.00001E+14,hannaloyuk
247601,4292569,INTRODUCTION TO COMPUTER PROGRAMMING I,142,CSE,7114,98320,martystepp,0,martystepp,98320,2505,https://www.coursehero.com/sitemap/schools/2505-University-of-Washington/courses/247601-CSE142/,2505,University of Washington,3,Spring,1,2003,4292569,162598482,public class DollarFigure {public static void main(String args){dollarFigure();}public static void dollarFigure(){for(int line = 1; line &lt;= 7; line+){int numOutsideStars = 2 * line - 2;for(int star = 1; star &lt;= numOutsideStars; star+){System.out.p,8/19/22 14:41,1,baa8d37e45b8a0dd13ff03c9af01caff7c484095,FALSE,FALSE,https://www.coursehero.com/file/162598482/DollarFigurejava/,DollarFigure.java,0,,Code,,1.00001E+14,hannaloyuk
247601,4292569,INTRODUCTION TO COMPUTER PROGRAMMING I,142,CSE,7114,98320,martystepp,0,martystepp,98320,2505,https://www.coursehero.com/sitemap/schools/2505-University-of-Washington/courses/247601-CSE142/,2505,University of Washington,3,Spring,1,2003,4292569,162594036,"import java.util.*;import java.io.*;public class ComputeGrades {public static void main(String args) throws FileNotFoundException {Scanner input = new Scanner(new File(""grades.txt"");PrintStream output = new PrintStream(new File(""grades_out.txt"");whi",8/19/22 14:44,2,d2424cc4b7680cdc846a6f2acd1076f3c6a9d13f,FALSE,FALSE,https://www.coursehero.com/file/162594036/ComputeGradesjava/,ComputeGrades.java,0,,Code,,1.00001E+14,hannaloyuk
247601,4292569,INTRODUCTION TO COMPUTER PROGRAMMING I,142,CSE,7114,98320,martystepp,0,martystepp,98320,2505,https://www.coursehero.com/sitemap/schools/2505-University-of-Washington/courses/247601-CSE142/,2505,University of Washington,3,Spring,1,2003,4292569,162593625,"import java.util.*;import java.io.*;public class Pets {public static void main(String args) throws FileNotFoundException {/ Do not add/remove/change the content of the main method!Scanner console = new Scanner(System.in);String inputFile = ""pets.txt",8/19/22 14:42,2,9ffe0cd381067253e77cc63e5cff9fb209345c70,FALSE,FALSE,https://www.coursehero.com/file/162593625/Petsjava/,Pets.java,3,,Code,,1.00001E+14,hannaloyuk
