course.canonical_course_id,course.course_id,course.course_name,course.course_num,course.dept_acro,course.dept_id,course.prof_id,course.prof_name,course.professor.dept_id,course.professor.name,course.professor.prof_id,course.professor.school_id,course.resource_url,course.school_id,course.school_name,course.term,course.term_string,course.verified,course.year,course_id,db_filename,description,doc_date,document_pages.page_count,filehash,has_answers,is_featured,resource_url,title,total_views,type,type_ml,type_string,user_id,username
5045178,33044599,Foundations of Computing II,312,CSE,7114,97461,,0,,97461,2505,https://www.coursehero.com/sitemap/schools/2505-University-of-Washington/courses/5045178-CSE312/,2505,University of Washington,1,Fall,0,2023,33044599,218319101,"Question 1 - CSE Plays Soccera) For this question, there are 12 total people, and since the question asks us the number ofways there are to choose which 4 of the 12 people will play midfield, it doesn't sayanything about specifics on students or facult",2023-11-15 15:46:34,7,5e7e3532196d2ba1bd416725acfb370bad56cea2,True,False,https://www.coursehero.com/file/218319101/HW1docx/,HW1.docx,0,,Other,,100000824952194,PresidentRoseAlbatross11
2023122,32251043,,333,CSE,7114,97461,,0,,97461,2505,https://www.coursehero.com/sitemap/schools/2505-University-of-Washington/courses/2023122-CSE333/,2505,University of Washington,1,Fall,0,2023,32251043,218265957,"CSE 333Section 6Templates, STL1Logistics Exercise 8Due Tomorrow (11/3) @ 10 PM Quick check-in:Do you have any questions, comments, or concerns?Exercises going ok?Lectures making sense?Any midterm concerns?Templates!3C+ Templat",2023-11-15 04:32:11,31,76183c57df8a76d21f38ed1267d90bb94ef55414,False,False,https://www.coursehero.com/file/218265957/Section-6-Slidespptxpdf/,Section 6 Slides.pptx.pdf,0,,Other,,100000782271491,JusticeScorpionMaster4113
2023122,32251043,,333,CSE,7114,97461,,0,,97461,2505,https://www.coursehero.com/sitemap/schools/2505-University-of-Washington/courses/2023122-CSE333/,2505,University of Washington,1,Fall,0,2023,32251043,218265956,"L18: C+ Inheritance IC+ Inheritance ICSE 333 Fall 2023Instructor:Chris ThachukTeaching Assistants:Ann BaturytskiYuquan DengNoa FermanJames FroelichHannah JiangYegor KuznetsovHumza LalaAlan LiLeanna Mi NguyenChanh TruongJennifer XuCSE333, ",2023-11-15 04:32:15,28,7bd95e0acd2a023ed43625de9e31c1b69a015cad,True,False,https://www.coursehero.com/file/218265956/C-Inheritancepdf/,C++ Inheritance.pdf,0,,Other,,100000782271491,JusticeScorpionMaster4113
2023122,32251043,,333,CSE,7114,97461,,0,,97461,2505,https://www.coursehero.com/sitemap/schools/2505-University-of-Washington/courses/2023122-CSE333/,2505,University of Washington,1,Fall,0,2023,32251043,218265933,L15: C+ Standard Template LibraryC+ STL (part 1 of 2)CSE 333 Fall 2023Instructor:Chris ThachukTeaching Assistants:Ann BaturytskiYuquan DengNoa FermanJames FroelichHannah JiangYegor KuznetsovHumza LalaAlan LiLeanna Mi NguyenChanh TruongJenn,2023-11-15 04:32:08,13,adf34a42082bae16ff1a2142144326d6fc548b6e,True,False,https://www.coursehero.com/file/218265933/15-C-STLpdf/,15 C++ STL.pdf,0,,Other,,100000782271491,JusticeScorpionMaster4113
2023122,32251043,,333,CSE,7114,97461,,0,,97461,2505,https://www.coursehero.com/sitemap/schools/2505-University-of-Washington/courses/2023122-CSE333/,2505,University of Washington,1,Fall,0,2023,32251043,218265877,L17: C+ Smart PointersC+ Smart PointersCSE 333 Fall 2023Instructor:Chris ThachukTeaching Assistants:Ann BaturytskiYuquan DengNoa FermanJames FroelichHannah JiangYegor KuznetsovHumza LalaAlan LiLeanna Mi NguyenChanh TruongJennifer XuCSE333,2023-11-15 04:32:11,37,58e28e8cbb9b3c00e6712badb15cea275d41c943,True,False,https://www.coursehero.com/file/218265877/17-C-SmartPtrspdf/,17 C++ SmartPtrs.pdf,0,,Other,,100000782271491,JusticeScorpionMaster4113
2023122,32251043,,333,CSE,7114,97461,,0,,97461,2505,https://www.coursehero.com/sitemap/schools/2505-University-of-Washington/courses/2023122-CSE333/,2505,University of Washington,1,Fall,0,2023,32251043,218265847,L16: C+ Standard Template Library (part 2)C+ STL (part 2 of 2)CSE 333 Fall 2023Instructor:Chris ThachukTeaching Assistants:Ann BaturytskiYuquan DengNoa FermanJames FroelichHannah JiangYegor KuznetsovHumza LalaAlan LiLeanna Mi NguyenChanh Tr,2023-11-15 04:32:09,24,391c74f2967fefbfffff23b64dd56462a13cb8ac,True,False,https://www.coursehero.com/file/218265847/16-C-STL-Part-2pdf/,16 C++ STL Part 2.pdf,0,,Other,,100000782271491,JusticeScorpionMaster4113
2023122,32251043,,333,CSE,7114,97461,,0,,97461,2505,https://www.coursehero.com/sitemap/schools/2505-University-of-Washington/courses/2023122-CSE333/,2505,University of Washington,1,Fall,0,2023,32251043,218265771,"L19: C+ Inheritance II, CastsCSE333, Fall 2023pollev.com/cse333About how long did Exercise 8 take you?A.B.C.D.E.F.[0, 2) hours[2, 4) hours[4, 6) hours[6, 8) hours8+ HoursI didn't submit / I prefer not to say1L19: C+ Inheritance II, Casts",2023-11-15 04:32:11,33,2fbcdb4d44d4e5a7fe70d39cc8b3b482130e1672,True,False,https://www.coursehero.com/file/218265771/19-C-Inheritance-IIpdf/,19 C++ Inheritance II.pdf,0,,Other,,100000782271491,JusticeScorpionMaster4113
2023122,32251043,,333,CSE,7114,97461,,0,,97461,2505,https://www.coursehero.com/sitemap/schools/2505-University-of-Washington/courses/2023122-CSE333/,2505,University of Washington,1,Fall,0,2023,32251043,218265687,"CSE 333Section 7Smart Pointers, C+, and InheritanceLogistics Exercise 9 Due Wednesday (11/15) @ 10 pm HW3Partner matching form due 11/16 @ 10 pmDue Thursday (11/23) @ 10 pmRelatively long HW, so please get started if you haven't already",2023-11-15 04:32:11,32,0c8bac5cb3e25ad00708bc50ee1059b96c633663,True,False,https://www.coursehero.com/file/218265687/Section-7-Slidespdf/,Section 7 Slides.pdf,0,,Other,,100000782271491,JusticeScorpionMaster4113
2023122,32251043,,333,CSE,7114,97461,,0,,97461,2505,https://www.coursehero.com/sitemap/schools/2505-University-of-Washington/courses/2023122-CSE333/,2505,University of Washington,1,Fall,0,2023,32251043,218265660,"L14: C+ TemplatesC+ TemplatesCSE 333 Fall 2023Instructor:Chris ThachukTeaching Assistants:Ann BaturytskiYuquan DengNoa FermanJames FroelichHannah JiangYegor KuznetsovHumza LalaAlan LiLeanna Mi NguyenChanh TruongJennifer XuCSE333, Fall 202",2023-11-15 04:32:15,20,d2cea127ff3e58aef3fee109b405d46e636870fe,True,False,https://www.coursehero.com/file/218265660/C-Templatespdf/,C++ Templates.pdf,0,,Other,,100000782271491,JusticeScorpionMaster4113
2023122,32251043,,333,CSE,7114,97461,,0,,97461,2505,https://www.coursehero.com/sitemap/schools/2505-University-of-Washington/courses/2023122-CSE333/,2505,University of Washington,1,Fall,0,2023,32251043,218265591,"L12: C+ HeapC+ HeapCSE 333 Fall 2023Instructor:Chris ThachukTeaching Assistants:Ann BaturytskiYuquan DengNoa FermanJames FroelichHannah JiangYegor KuznetsovHumza LalaAlan LiLeanna Mi NguyenChanh TruongJennifer XuCSE333, Fall 2023L12: C+",2023-11-15 04:32:08,19,7948f39e60bed46c508db29d0cb498e3c3bcdbeb,True,False,https://www.coursehero.com/file/218265591/13-C-Heappdf/,13 C++ Heap.pdf,0,,Other,,100000782271491,JusticeScorpionMaster4113
