course.canonical_course_id,course.course_id,course.course_name,course.course_num,course.dept_acro,course.dept_id,course.prof_id,course.prof_name,course.professor.dept_id,course.professor.name,course.professor.prof_id,course.professor.school_id,course.resource_url,course.school_id,course.school_name,course.term,course.term_string,course.verified,course.year,course_id,db_filename,description,doc_date,document_pages.page_count,filehash,has_answers,is_featured,resource_url,title,total_views,type,type_ml,type_string,user_id,username
2016231,2016231,Electronic Devices and Analog Circuits,220,18,365378,482460,Kelly&amp;Weldon&amp;Pileggi,0,Kelly&amp;Weldon&amp;Pileggi,482460,1937,https://www.coursehero.com/sitemap/schools/1937-Carnegie-Mellon-University/courses/2016231-18220/,1937,Carnegie Mellon University,3,Spring,1,2014,2016231,218185454,"NAME: _ SECT: _ ANDREW ID: _Carnegie Mellon UniversityDepartment of Electrical and Computer Engineering18-220Electronic Devices and Analog CircuitsFall 2023Homework 10 - Due Tuesday, November 14, 2023Due by 5pm via Gradescope1.You may collaborate",2023-11-14 12:56:03,9,67f911333f385d588428afe8c55d8fd8d7a3273d,True,False,https://www.coursehero.com/file/218185454/18220-23F-HW10-1pdf/,18220_23F_HW10-1.pdf,0,assessment,Other,Assessment,100000856355755,ChefHippopotamus6554
2330662,33795097,Machine Learning for Signal Processing,797,18,365378,548000,"Ramakrishnan,B",0,"Ramakrishnan,B",548000,1937,https://www.coursehero.com/sitemap/schools/1937-Carnegie-Mellon-University/courses/2330662-18797/,1937,Carnegie Mellon University,1,Fall,1,2023,33795097,217782277,"Machine Learning for SignalProcessingQuantization and ClusteringBhiksha Raj1Learning Representations:ProblemsofarBXWDDx1 x2xNN=xB1BKw1 w2wNNK Problem: Given a collection of data X, find aset of ""bases"" B, such that each vector ",2023-11-10 15:37:59,104,2f9eb20cea660c8827fac1909ede3c06bfac0c07,True,False,https://www.coursehero.com/file/217782277/Lecture12-Clusteringpdf/,Lecture12_Clustering.pdf,0,,Other,,100000875799990,LieutenantBeePerson984
2330662,33795097,Machine Learning for Signal Processing,797,18,365378,548000,"Ramakrishnan,B",0,"Ramakrishnan,B",548000,1937,https://www.coursehero.com/sitemap/schools/1937-Carnegie-Mellon-University/courses/2330662-18797/,1937,Carnegie Mellon University,1,Fall,1,2023,33795097,217755297,"MLSP linear algebra refresher123Book Fundamentals of Linear Algebra, Gilbert Strang Important to be very comfortable with linear algebra- Appears repeatedly in the form of Eigen analysis, SVD, Factoranalysis- Appears through various properti",2023-11-10 09:32:58,212,3f1e7cd02c0acba4c0b78b536c55904269bbdfe7,True,False,https://www.coursehero.com/file/217755297/Lecture2-LinearAlgebrapdf/,Lecture2_LinearAlgebra.pdf,0,,Other,,100000875799990,LieutenantBeePerson984
2330662,33795097,Machine Learning for Signal Processing,797,18,365378,548000,"Ramakrishnan,B",0,"Ramakrishnan,B",548000,1937,https://www.coursehero.com/sitemap/schools/1937-Carnegie-Mellon-University/courses/2330662-18797/,1937,Carnegie Mellon University,1,Fall,1,2023,33795097,217755103,"Machine Learning for SignalProcessingLecture 4: OptimizationInstructor: Bhiksha Raj(slides partially by Najim Dehak, JHU)11-755/18-7971Index1.2.3.The problem of optimizationDirect optimizationDescent methods--4.5.Online optimizationCon",2023-11-10 09:32:58,170,d8a941544df777789ab943058223479ad24cc802,True,False,https://www.coursehero.com/file/217755103/Lecture4optimizationpdf/,Lecture4.optimization.pdf,0,,Other,,100000875799990,LieutenantBeePerson984
2330662,33795097,Machine Learning for Signal Processing,797,18,365378,548000,"Ramakrishnan,B",0,"Ramakrishnan,B",548000,1937,https://www.coursehero.com/sitemap/schools/1937-Carnegie-Mellon-University/courses/2330662-18797/,1937,Carnegie Mellon University,1,Fall,1,2023,33795097,217755072,Machine Learning for SignalProcessingDeterministic RepresentationsInstructor: Bhiksha Raj11755/189791 Halo around CMU yesterday- Photo by Shikhar Agnihotri...11755/189792Index Representing signals Basis-based representations Haar bases- ,2023-11-10 09:33:05,133,de231462c4516989056e04a32c4a54c7d7b960a7,True,False,https://www.coursehero.com/file/217755072/Lecture5-deterministicrepspdf/,Lecture5_deterministicreps.pdf,0,,Other,,100000875799990,LieutenantBeePerson984
2330662,33795097,Machine Learning for Signal Processing,797,18,365378,548000,"Ramakrishnan,B",0,"Ramakrishnan,B",548000,1937,https://www.coursehero.com/sitemap/schools/1937-Carnegie-Mellon-University/courses/2330662-18797/,1937,Carnegie Mellon University,1,Fall,1,2023,33795097,217754869,MLSP linear algebra refresherhttps:/tinyurl.com/mlsp22-2022090612Recap: Representing signals asvectors Signals are frequently represented as vectorsfor manipulation E.g. A segment of an audio signal Represented as a vector of sample values3,2023-11-10 09:32:56,113,39c92447d50bb7e10674d6a5e381198401dbfde4,True,False,https://www.coursehero.com/file/217754869/Lecture3-LinearAlgebra2pdf/,Lecture3_LinearAlgebra2.pdf,0,,Other,,100000875799990,LieutenantBeePerson984
2330662,33795097,Machine Learning for Signal Processing,797,18,365378,548000,"Ramakrishnan,B",0,"Ramakrishnan,B",548000,1937,https://www.coursehero.com/sitemap/schools/1937-Carnegie-Mellon-University/courses/2330662-18797/,1937,Carnegie Mellon University,1,Fall,1,2023,33795097,217754789,"Machine Learning for SignalProcessingLecture 1: IntroductionRepresenting sound and imagesClass 1. 29 Aug 2023Instructor: Bhiksha Raj11-755/18-7971What is a signal A mechanism for conveyinginformation- Semaphores, gestures, traffic lights. I",2023-11-10 09:32:51,92,0ae86e25c2a482c7e15d36d7b574876be5b95cd7,True,False,https://www.coursehero.com/file/217754789/Lecture1Introductionpdf/,Lecture1.Introduction.pdf,1,,Other,,100000875799990,LieutenantBeePerson984
2016210,2016210,Mathematical Foundations of Electrical Engineering,202,18,365378,482452,Li&amp;Luo,0,Li&amp;Luo,482452,1937,https://www.coursehero.com/sitemap/schools/1937-Carnegie-Mellon-University/courses/2016210-18202/,1937,Carnegie Mellon University,3,Spring,1,2014,2016210,217719322,"Carnegie Mellon UniversityDepartment of Electrical and Computer Engineering18-202 Mathematical Foundations of Electrical EngineeringFall 2023P ROBLEM S ET # 7I SSUED: Wednesday, Nov. 1, 2023D UE: Wednesday, Nov. 8, 2023, 1:30PM ETSolutions to this ",2023-11-09 23:28:48,4,5fa4fe4ba20dc017461ae119b80ea38ff283f531,True,False,https://www.coursehero.com/file/217719322/18-202-HW7-F23-Releasepdf/,18_202_HW7_F23_Release.pdf,1,,Other,,100000856355755,ChefHippopotamus6554
2330771,33777303,Computer Architecture,740,18,365378,546571,"Mutlu,O",0,"Mutlu,O",546571,1937,https://www.coursehero.com/sitemap/schools/1937-Carnegie-Mellon-University/courses/2330771-18740/,1937,Carnegie Mellon University,1,Fall,1,2023,33777303,217649745,"Course Syllabus18-740: ""Modern Computer Architecture and Design""(Fall 2023)Instructor: John Paul ShenOffice Location: CMU-SV, B23-114Email Address: john.shen@sv.cmu.eduOffice Hours on Zoom: Wed 5:00pm-8:00pmETHead Teaching Assistant: (A/B/SV)Harid",2023-11-09 09:46:02,3,1488aadb39ab90841c12d2eca4186eb2826354fa,False,False,https://www.coursehero.com/file/217649745/Syllabus-MCAD-2023pdf/,Syllabus MCAD 2023.pdf,0,,Other,,100000875864147,BailiffRain12475
2016231,33777321,Electronic Devices and Analog Circuits,220,18,365378,143503,,0,,143503,1937,https://www.coursehero.com/sitemap/schools/1937-Carnegie-Mellon-University/courses/2016231-18220/,1937,Carnegie Mellon University,1,Fall,1,2023,33777321,217649077,"Course:18-220 / Electronic Devices and Analog CircuitsSemester / Year:Fall, 2023Units:12.0Meetings:LectureTuesday / Thursday9:30AM - 10:50AMHOA 160RecitationsFridayFridayFridayFriday(A)(B)(C)(D)12:00PM - 12:50PM1:00PM - 1:50PM2:00PM ",2023-11-09 09:47:06,9,80528b12efa95b01715f641e2633fcd6be9032cf,False,False,https://www.coursehero.com/file/217649077/18-220-Syllabus-Fallpdf/,18-220 Syllabus Fall.pdf,0,,Other,,100000875864147,BailiffRain12475
