course.canonical_course_id,course.course_id,course.course_name,course.course_num,course.dept_acro,course.dept_id,course.prof_id,course.prof_name,course.professor.dept_id,course.professor.name,course.professor.prof_id,course.professor.school_id,course.resource_url,course.school_id,course.school_name,course.term,course.term_string,course.verified,course.year,course_id,db_filename,description,doc_date,document_pages.page_count,filehash,has_answers,is_featured,resource_url,title,total_views,type,type_ml,type_string,user_id,username
993668,33053717,Artificial Intelligence,381,15,78028,379189,ZivBar-Joseph,0,ZivBar-Joseph,379189,1937,https://www.coursehero.com/sitemap/schools/1937-Carnegie-Mellon-University/courses/993668-15381/,1937,Carnegie Mellon University,1,Fall,1,2023,33053717,213835724," onstraint Satisfaction Problems (CSPs) constitute a distinct class of problems, distinct fromCsearch problems, as discussed in the previous note. Unlike search problems, CSPs areidentification problems, where the objective is to determine whether",2023-10-05 11:49:44,2,d6400cc848a1cd5515dfda12aa16e14b0976ceb3,False,False,https://www.coursehero.com/file/213835724/Intro-to-AI-G4pdf/,Intro to AI - G4.pdf,0,,,,100000821567131,MinisterHedgehogPerson215
993668,33053717,Artificial Intelligence,381,15,78028,379189,ZivBar-Joseph,0,ZivBar-Joseph,379189,1937,https://www.coursehero.com/sitemap/schools/1937-Carnegie-Mellon-University/courses/993668-15381/,1937,Carnegie Mellon University,1,Fall,1,2023,33053717,213835458,"In the context of Informed Search, uniform cost search possesses the advantages of being bothcomplete and optimal. However, it can be somewhat sluggish since it extends its exploration inall directions from the start state while searching for a goa",2023-10-05 11:42:40,1,6745493d10842bee5ba6360383ddaccf8af4138e,False,False,https://www.coursehero.com/file/213835458/Intro-to-AI-G3pdf/,Intro to AI - G3.pdf,0,,,,100000821567131,MinisterHedgehogPerson215
993668,33053717,Artificial Intelligence,381,15,78028,379189,ZivBar-Joseph,0,ZivBar-Joseph,379189,1937,https://www.coursehero.com/sitemap/schools/1937-Carnegie-Mellon-University/courses/993668-15381/,1937,Carnegie Mellon University,1,Fall,1,2023,33053717,213835063," tate Spaces and Search Problems serve as the foundation for creating rational planningSagents within the field of artificial intelligence. To achieve this, it's essential to represent theenvironment in a mathematical manner. This representation i",2023-10-05 11:40:11,2,d2ff623c44183ddb908161afd4f5bf0b54a93588,False,False,https://www.coursehero.com/file/213835063/Intro-to-AI-2pdf/,Intro to AI - 2.pdf,0,,,,100000821567131,MinisterHedgehogPerson215
993668,33053717,Artificial Intelligence,381,15,78028,379189,ZivBar-Joseph,0,ZivBar-Joseph,379189,1937,https://www.coursehero.com/sitemap/schools/1937-Carnegie-Mellon-University/courses/993668-15381/,1937,Carnegie Mellon University,1,Fall,1,2023,33053717,213833154,"In the field of artificial intelligence, the central challenge is the development of rational agents.These agents are entities with goals or preferences that aim to carry out a series of actions toachieve the best possible outcome in accordance wit",2023-10-05 11:10:24,1,3256b902d16ee7843d4889a2a18a0a95255501b0,False,False,https://www.coursehero.com/file/213833154/Intro-to-AI-1pdf/,Intro to AI - 1.pdf,0,,,,100000821567131,MinisterHedgehogPerson215
1544838,32996842,Principles of Imperative Computation,122,15,78028,143503,,0,,143503,1937,https://www.coursehero.com/sitemap/schools/1937-Carnegie-Mellon-University/courses/1544838-15122/,1937,Carnegie Mellon University,1,Fall,1,2023,32996842,213546258,"15-122: Principles of Imperative ComputationFall 2023Friday September 22ndRecitation 04: A Strange Sort of ProofA few lectures ago, we saw an algorithm that sorts an array in time quadratic in the number n ofelements it contains: selection sort. More",2023-10-02 14:40:26,5,7607506b5b5c9626cde88d79ec25dd4669516393,False,False,https://www.coursehero.com/file/213546258/recitation4pdf/,recitation4.pdf,1,,Other,,100000873027490,PresidentNeutronGoldfinch32
1544838,32996842,Principles of Imperative Computation,122,15,78028,143503,,0,,143503,1937,https://www.coursehero.com/sitemap/schools/1937-Carnegie-Mellon-University/courses/1544838-15122/,1937,Carnegie Mellon University,1,Fall,1,2023,32996842,213545624,15-122: Principles of Imperative ComputationRecitation 05: A queue_t InterfaceFall 2023Friday September 29thPointer manipulationsPointers are one of the most useful constructs in languages like C0 and C. The value of an expressionof pointer type (li,2023-10-02 14:34:05,5,ee1bea5d6141bfff8078b828b6fa7e42e7229a80,False,False,https://www.coursehero.com/file/213545624/recitation5pdf/,recitation5.pdf,1,,Other,,100000873027490,PresidentNeutronGoldfinch32
1544838,32996842,Principles of Imperative Computation,122,15,78028,143503,,0,,143503,1937,https://www.coursehero.com/sitemap/schools/1937-Carnegie-Mellon-University/courses/1544838-15122/,1937,Carnegie Mellon University,1,Fall,1,2023,32996842,213544209,"15-122: Principles of Imperative Computation, Fall 2023Written Homework 2Due on Gradescope: Monday 11th September, 2023 by 9pm EDTName:Andrew ID:Section:This written homework covers more reasoning using loop invariants and assertions, andthe C0 typ",2023-10-02 14:16:27,16,faa5a0f0f8bb859df248155cb289f426aef4238a,True,False,https://www.coursehero.com/file/213544209/122-hw2pdf/,122 hw2.pdf,0,,Other,,100000873027490,PresidentNeutronGoldfinch32
354513,32996928,Great Practical Ideas for Computer Scientists,MISC,15,78028,546569,"Andersen,D",0,"Andersen,D",546569,1937,https://www.coursehero.com/sitemap/schools/1937-Carnegie-Mellon-University/courses/354513-15MISC/,1937,Carnegie Mellon University,1,Fall,1,2023,32996928,213544164,"Smash LabLinkFirst things first, achievement unlocked. You are almost done with your first week of college!All you young'ns love your TikToks and YouTube videos, and we thought we'd give you a chance to takea break and share your favorite. Send your s",2023-10-02 14:17:42,5,cabc1889b27cddb4bcbeb694d35eeacf1ccaa4eb,False,False,https://www.coursehero.com/file/213544164/Smash-Lab-1pdf/,Smash_Lab (1).pdf,0,,Other,,100000873027490,PresidentNeutronGoldfinch32
1544838,32996842,Principles of Imperative Computation,122,15,78028,143503,,0,,143503,1937,https://www.coursehero.com/sitemap/schools/1937-Carnegie-Mellon-University/courses/1544838-15122/,1937,Carnegie Mellon University,1,Fall,1,2023,32996842,213543764,"Test mergesort/quicksort on a random array of about 500 elements andrepeat this 10 times. This will be slow since contracts are checkeddynamically, testing your code.Compile and run with:	% cc0 -dxW arrayutil.c0 mergesort.c0 sort-test.c0	% cc0 -dxW a",2023-10-02 14:15:17,1,666ba0c4af9cb7cb78f5dc4631cf686ab7e01fda,False,False,https://www.coursehero.com/file/213543764/READMEtxt/,README.txt,0,,Other,,100000873027490,PresidentNeutronGoldfinch32
1544838,32996842,Principles of Imperative Computation,122,15,78028,143503,,0,,143503,1937,https://www.coursehero.com/sitemap/schools/1937-Carnegie-Mellon-University/courses/1544838-15122/,1937,Carnegie Mellon University,1,Fall,1,2023,32996842,213543453,"15-122 Programming Homework 1Page 1 of 715-122: Principles of Imperative Computation, Fall 2023Programming Homework 1: Scavenger HuntDue: Thursday 7thSeptember, 2023 by 9pm EDTWelcome to 15-122! This rst programming homework is designed as an oppo",2023-10-02 14:14:02,7,b22e671b2a6df344068df9386e9306442412ae13,False,False,https://www.coursehero.com/file/213543453/122scavhuntpdf/,122scavhunt.pdf,0,,Other,,100000873027490,PresidentNeutronGoldfinch32
