course.canonical_course_id,course.course_id,course.course_name,course.course_num,course.dept_acro,course.dept_id,course.prof_id,course.prof_name,course.professor.dept_id,course.professor.name,course.professor.prof_id,course.professor.school_id,course.resource_url,course.school_id,course.school_name,course.term,course.term_string,course.verified,course.year,course_id,db_filename,description,doc_date,document_pages.page_count,filehash,has_answers,is_featured,resource_url,title,total_views,type,type_ml,type_string,user_id,username
1605801,29902500,Signals and Systems,290,18,365378,143503,,0,,143503,1937,https://www.coursehero.com/sitemap/schools/1937-Carnegie-Mellon-University/courses/1605801-18290/,1937,Carnegie Mellon University,3,Spring,1,2023,29902500,197482528,"18-290 Signals and SystemsSpring 2023Homework 5This homework is due in Gradescope by Wed, March 1st 12 pmnoon.Submission instructions. Please upload scans of your solution in Gradescope (via Canvas) Gradescope will ask you to identify which page(",2023-03-30 21:52:11,12,1198ffeef2f557460928bee88f6317e6bcc7193e,True,False,https://www.coursehero.com/file/197482528/290-HW5-S23-Solutionspdf/,290_HW5_S23_Solutions.pdf,1,,,,100000856531265,CountRosePheasant27
1605801,29902500,Signals and Systems,290,18,365378,143503,,0,,143503,1937,https://www.coursehero.com/sitemap/schools/1937-Carnegie-Mellon-University/courses/1605801-18290/,1937,Carnegie Mellon University,3,Spring,1,2023,29902500,197482446,"18-290 Signals and SystemsSpring 2023Homework 7This homework is due in Gradescope by Wed, March 22nd 12 pmnoon.Submission instructions. Please upload scans of your solution in Gradescope (via Canvas) Gradescope will ask you to identify which page",2023-03-30 21:52:10,9,3e60399515055c14419b4257fb30c378d2f85690,True,False,https://www.coursehero.com/file/197482446/290-HW7-S23-Solutionspdf/,290_HW7_S23_Solutions.pdf,16,,Assignment,,100000856531265,CountRosePheasant27
1605801,29902500,Signals and Systems,290,18,365378,143503,,0,,143503,1937,https://www.coursehero.com/sitemap/schools/1937-Carnegie-Mellon-University/courses/1605801-18290/,1937,Carnegie Mellon University,3,Spring,1,2023,29902500,197482434,"18-290 Signals and SystemsSpring 2023Homework 2This homework is due on Gradescope by Feb. 1st, Wed. 12 pm.Submission instructions. Please upload scans of your solution in Gradescope (via Canvas) Gradescope will ask you to identify which page(s) co",2023-03-30 21:52:16,9,39de48c9863c1402ba898483d836dbdefa0d3b47,True,False,https://www.coursehero.com/file/197482434/290-HW2-S23-Solutions-1pdf/,290_HW2_S23_Solutions (1).pdf,5,,Assignment,,100000856531265,CountRosePheasant27
1605801,29902500,Signals and Systems,290,18,365378,143503,,0,,143503,1937,https://www.coursehero.com/sitemap/schools/1937-Carnegie-Mellon-University/courses/1605801-18290/,1937,Carnegie Mellon University,3,Spring,1,2023,29902500,197482424,"18-290 Signals and SystemsSpring 2023Homework 4This homework is due on Gradescope by Feb. 15th, Wed. 12 pmnoon.Submission instructions. Please upload scans of your solution in Gradescope (via Canvas) Gradescope will ask you to identify which page",2023-03-30 21:52:13,12,d0d2e7f19aac7a00010fadc3865f41a228a928f8,True,False,https://www.coursehero.com/file/197482424/290-HW4-S23-Solutions-1pdf/,290_HW4_S23_Solutions (1).pdf,3,,,,100000856531265,CountRosePheasant27
1605801,29902500,Signals and Systems,290,18,365378,143503,,0,,143503,1937,https://www.coursehero.com/sitemap/schools/1937-Carnegie-Mellon-University/courses/1605801-18290/,1937,Carnegie Mellon University,3,Spring,1,2023,29902500,197482422,"18-290 Signals and SystemsSpring 2023Homework 3This homework is due on Gradescope by Wed, Feb 8th 12 pm.Submission instructions. Please upload scans of your solution in Gradescope (via Canvas) Gradescope will ask you to identify which page(s) cont",2023-03-30 21:52:11,13,8d7e73aac088c8984ec12a329e6d92f4891b7adc,True,False,https://www.coursehero.com/file/197482422/290-HW3-Soln-S23-1pdf/,290_HW3_Soln_S23 (1).pdf,2,,,,100000856531265,CountRosePheasant27
1605801,29902500,Signals and Systems,290,18,365378,143503,,0,,143503,1937,https://www.coursehero.com/sitemap/schools/1937-Carnegie-Mellon-University/courses/1605801-18290/,1937,Carnegie Mellon University,3,Spring,1,2023,29902500,197482396,"18-290 Signals and SystemsSpring 2023Homework 6This homework is due on Gradescope by Wed, March 15th 12 pm.Submission instructions. Please upload scans of your solution in Gradescope (via Canvas) Gradescope will ask you to identify which page(s) c",2023-03-30 21:52:10,12,4ac648ec499c7db295594471c89538eec833bcf4,True,False,https://www.coursehero.com/file/197482396/290-HW6-S23-Solutionspdf/,290_HW6_S23_Solutions.pdf,3,,,,100000856531265,CountRosePheasant27
1605801,29902500,Signals and Systems,290,18,365378,143503,,0,,143503,1937,https://www.coursehero.com/sitemap/schools/1937-Carnegie-Mellon-University/courses/1605801-18290/,1937,Carnegie Mellon University,3,Spring,1,2023,29902500,197482365,"18-290 Signals and SystemsSpring 2023Homework 1This homework is due on Gradescope by Wed, Jan 25th 12 pm.Submission instructions. Please upload scans of your solution in Gradescope (via Canvas) Gradescope will ask you to identify which page(s) con",2023-03-30 21:52:13,6,ec402ad3ac017b7458401bd552765cf7fa501305,True,False,https://www.coursehero.com/file/197482365/290-HW1-solutions-1pdf/,290_HW1_solutions (1).pdf,3,,Assignment,,100000856531265,CountRosePheasant27
1605801,9518827,Signals &amp; Systems,290,18,365378,143503,,0,,143503,1937,https://www.coursehero.com/sitemap/schools/1937-Carnegie-Mellon-University/courses/1605801-18290/,1937,Carnegie Mellon University,1,Fall,1,2018,9518827,36081110,18-290Signals and SystemsProfs. Byron Yu and Pulkit GroverMidterm 2 SolutionsName:Andrew ID:Problem Score Max1821038410510687148129101010Total100Fall 20172Midterm 2 Solutions1. (8 points) Determine whether the following sta,2018-11-29 09:54:04,19,16bfefd4245f72065d77b5e4fe91c234b10c12b7,True,False,https://www.coursehero.com/file/36081110/f18-practice-midterm2-solutionspdf/,f18-practice-midterm2-solutions.pdf,20,test_prep,Test,Test prep,100000782922591,malakkkaaas
1605801,9518827,Signals &amp; Systems,290,18,365378,143503,,0,,143503,1937,https://www.coursehero.com/sitemap/schools/1937-Carnegie-Mellon-University/courses/1605801-18290/,1937,Carnegie Mellon University,1,Fall,1,2018,9518827,36078142,18-290Signals and SystemsProfs. Byron Yu and Pulkit GroverFall 2017Midterm 2Name:Andrew ID:Problem Score Max1821038410510687148129101010Total1002Midterm 21. (8 points) Determine whether the following statements or equations,2018-11-29 09:52:32,14,be146112c7e2f4339e9f41e0926196b6d1881e6f,False,False,https://www.coursehero.com/file/36078142/f18-practice-midterm2pdf/,f18-practice-midterm2.pdf,9,test_prep,Test,Test prep,100000782922591,malakkkaaas
1605801,9518827,Signals &amp; Systems,290,18,365378,143503,,0,,143503,1937,https://www.coursehero.com/sitemap/schools/1937-Carnegie-Mellon-University/courses/1605801-18290/,1937,Carnegie Mellon University,1,Fall,1,2018,9518827,36077988,"18-290Signals and SystemsProfs. Byron Yu and Pulkit GroverFall 2018Homework 1This homework is due in class on Thursday, September 6, 9:00am.Instructions Solve all non-MATLAB problems using only paper and pencil, without resorting toMATLAB or a com",2018-11-29 09:50:18,7,49b52a527c80cdb226bd7b448b5049aa0387a83c,True,False,https://www.coursehero.com/file/36077988/f18-hw1-problemspdf/,f18-hw1-problems.pdf,11,homework,Assignment,Homework Help,100000782922591,malakkkaaas
