course.canonical_course_id,course.course_id,course.course_name,course.course_num,course.dept_acro,course.dept_id,course.prof_id,course.prof_name,course.professor.dept_id,course.professor.name,course.professor.prof_id,course.professor.school_id,course.professor.teacher_id,course.resource_url,course.school_id,course.school_name,course.term,course.term_string,course.verified,course.year,course_id,db_filename,description,doc_date,document_pages.page_count,filehash,has_answers,is_featured,resource_url,title,total_views,type,type_ml,type_string,user_id,username
337847,33694296,Digital Logic and Computer Organization,2300,ECE,2,571752,DAlbonesi,0,DAlbonesi,571752,11,,https://www.coursehero.com/sitemap/schools/11-Cornell-University/courses/337847-ECE2300/,11,Cornell University,1,Fall,1,2023,33694296,217195885,"5. Sequential LogicECE/ENGRD 2300: Digital Logic and Computer OrganizationFall 2023E. Farrell Helbling, 9/6/23Announcements Lab 2A starts next week, prelab 2A is due on Monday at noon. HW2 is due Friday at 11:59pm on gradescope. HW3 will be pos",11/5/23 11:20,50,98c36407703e575f7e3cbb82177a6daeca32b4d1,FALSE,FALSE,https://www.coursehero.com/file/217195885/ECE2300-Lecture5-annotatedpdf/,ECE2300_Lecture5_annotated.pdf,0,,Other,,1.00001E+14,ElderElectronBarracuda33
337847,33694296,Digital Logic and Computer Organization,2300,ECE,2,571752,DAlbonesi,0,DAlbonesi,571752,11,,https://www.coursehero.com/sitemap/schools/11-Cornell-University/courses/337847-ECE2300/,11,Cornell University,1,Fall,1,2023,33694296,217195800,"9: FSMs and TimingECE/ ENGRD 2300: Digital Logic and Computer OrganizationFall 2023E. Farrell Helbling, 9/21/23Announcements Lab 2B is due on Friday, September 22nd at 7pm (TA OH) in teams Lab 2 report is due on Thursday, September 28th at 11:59p",11/5/23 11:20,55,3dd8734e4c393da9a23c2d68cd4ccadee8f8493f,FALSE,FALSE,https://www.coursehero.com/file/217195800/ECE2300-Lecture9-annotatedpdf/,ECE2300_Lecture9_annotated.pdf,0,,Other,,1.00001E+14,ElderElectronBarracuda33
337847,33694296,Digital Logic and Computer Organization,2300,ECE,2,571752,DAlbonesi,0,DAlbonesi,571752,11,,https://www.coursehero.com/sitemap/schools/11-Cornell-University/courses/337847-ECE2300/,11,Cornell University,1,Fall,1,2023,33694296,217195761,"6. Sequential Logic (part 2)ECE/ ENGRD 2300: Digital Logic and Computer OrganizationFall 2023E. Farrell Helbling, 9/12/23Announcements Lab 2A checko s are due Friday, September 15th in o ce hours. I will notbe doing lab checko s in my o ce hours, ",11/5/23 11:20,38,2d09c856e72d8a6fc2fa2a218fcfb657a67f0212,TRUE,FALSE,https://www.coursehero.com/file/217195761/ECE2300-Lecture6-annotatedpdf/,ECE2300_Lecture6_annotated.pdf,0,,Other,,1.00001E+14,ElderElectronBarracuda33
337847,33694296,Digital Logic and Computer Organization,2300,ECE,2,571752,DAlbonesi,0,DAlbonesi,571752,11,,https://www.coursehero.com/sitemap/schools/11-Cornell-University/courses/337847-ECE2300/,11,Cornell University,1,Fall,1,2023,33694296,217195732,"3. CMOS Logic, CombinationalBuilding BlocksECE 2300: Digital Logic and Computer OrganizationFall 2023E. Farrell Helbling, 8/31/23Announcements HW 1 is due this Friday at 11:59pm (submit online through Gradescope) There is no lab next week! The",11/5/23 11:18,30,b4d44acc3da55d356390de0171511742633bc9fc,FALSE,FALSE,https://www.coursehero.com/file/217195732/ECE2300-Lecture3-annotatedpdf/,ECE2300_Lecture3_annotated.pdf,0,,Other,,1.00001E+14,ElderElectronBarracuda33
337847,33694296,Digital Logic and Computer Organization,2300,ECE,2,571752,DAlbonesi,0,DAlbonesi,571752,11,,https://www.coursehero.com/sitemap/schools/11-Cornell-University/courses/337847-ECE2300/,11,Cornell University,1,Fall,1,2023,33694296,217195704,"7. Finite State MachinesECE/ ENGRD 2300: Digital Logic and Computer OrganizationFall 2023E. Farrell Helbling, 9/14/23Announcements Homework 1 grades are going to be released this afternoon, you have oneweek for regrade requests.  Homework 3 is d",11/5/23 11:20,28,4ecbf3a0c950d5bb8a1994935c6981ce9567ef96,FALSE,FALSE,https://www.coursehero.com/file/217195704/ECE2300-Lecture7-annotatedpdf/,ECE2300_Lecture7_annotated.pdf,0,,Other,,1.00001E+14,ElderElectronBarracuda33
337847,33694296,Digital Logic and Computer Organization,2300,ECE,2,571752,DAlbonesi,0,DAlbonesi,571752,11,,https://www.coursehero.com/sitemap/schools/11-Cornell-University/courses/337847-ECE2300/,11,Cornell University,1,Fall,1,2023,33694296,217195680,"8. More FSMsECE/ ENGRD 2300: Digital Logic and Computer OrganizationFall 2023E. Farrell Helbling, 9/19/23Announcements Lab 2B runs this week. Lab 2 report (completed in teams) is due next Thursday, September 28 at11:59pm on gradescope There is",11/5/23 11:20,18,456fa2d6f517c537bbf84d8b0e5e7869030b4351,FALSE,FALSE,https://www.coursehero.com/file/217195680/ECE2300-Lecture8-annotatedpdf/,ECE2300_Lecture8_annotated.pdf,0,,Other,,1.00001E+14,ElderElectronBarracuda33
337847,33694296,Digital Logic and Computer Organization,2300,ECE,2,571752,DAlbonesi,0,DAlbonesi,571752,11,,https://www.coursehero.com/sitemap/schools/11-Cornell-University/courses/337847-ECE2300/,11,Cornell University,1,Fall,1,2023,33694296,217195422,"2. Minimization Using KarnaughMapsECE 2300: Digital Logic and Computer OrganizationFall 2023E. Farrell Helbling, 8/29/23Announcements Homework 1 is posted, due Friday at 11:59pm, submitted through Gradescope O ce hours for the semester are pinne",11/5/23 11:18,33,5060fa0fe7cc5ff9b9bd152b22d60cc3b942523d,TRUE,FALSE,https://www.coursehero.com/file/217195422/ECE2300-Lecture2-annotatedpdf/,ECE2300_Lecture2_annotated.pdf,0,,Other,,1.00001E+14,ElderElectronBarracuda33
337847,33694296,Digital Logic and Computer Organization,2300,ECE,2,571752,DAlbonesi,0,DAlbonesi,571752,11,,https://www.coursehero.com/sitemap/schools/11-Cornell-University/courses/337847-ECE2300/,11,Cornell University,1,Fall,1,2023,33694296,217195412,"4. Combinational BuildingBlocksECE/ ENGRD 2300: Digital Logic and Computer OrganizationFall 2023E. Farrell Helbling, 9/5/23Announcements HW2 is posted, due on Friday at 11:59pm through Gradescope, please leaveample time for submission No lab th",11/5/23 11:18,27,206fcda7be03723d9e836198bbe187b8cb6de5b4,FALSE,FALSE,https://www.coursehero.com/file/217195412/ECE2300-Lecture4-annotatedpdf/,ECE2300_Lecture4_annotated.pdf,0,,Other,,1.00001E+14,ElderElectronBarracuda33
337847,33694296,Digital Logic and Computer Organization,2300,ECE,2,571752,DAlbonesi,0,DAlbonesi,571752,11,,https://www.coursehero.com/sitemap/schools/11-Cornell-University/courses/337847-ECE2300/,11,Cornell University,1,Fall,1,2023,33694296,217195376,"1. Boolean AlgebraECE 2300: Digital Logic and Computer OrganizationFall 2023E. Farrell Helbling, 8/24/23Announcements My o ce hours are on Thursdays 3-5 pm in Rhodes 380.  Homework 1 will be posted tomorrow, due next Friday at midnight Lab 1 st",11/5/23 11:17,34,fc5b5f1f2775050fb3e4523598813911e012fd4c,FALSE,FALSE,https://www.coursehero.com/file/217195376/ECE2300-Lecture1-annotatedpdf/,ECE2300_Lecture1_annotated.pdf,0,,Other,,1.00001E+14,ElderElectronBarracuda33
337847,28279780,Digital Logic and Computer Organization,2300,ECE,2,571752,DAlbonesi,0,DAlbonesi,571752,11,,https://www.coursehero.com/sitemap/schools/11-Cornell-University/courses/337847-ECE2300/,11,Cornell University,3,Spring,1,2023,28279780,201137171,"""Test LLM Math functionality.""import jsonimport pytestfromfromfromfromfromlangchain import LLMChainlangchain.chains.api.base import APIChainlangchain.chains.api.prompt import API_RESPONSE_PROMPT, API_URL_PROMPTlangchain.requests import Requests",4/27/23 20:46,2,736cba1fe52d7dfc0b42a71a39025cf3ef3073c2,FALSE,FALSE,https://www.coursehero.com/file/201137171/test-apipy/,test_api.py,0,,Code,,1.00001E+14,caiuuu
