course.canonical_course_id,course.course_id,course.course_name,course.course_num,course.dept_acro,course.dept_id,course.prof_id,course.prof_name,course.professor.dept_id,course.professor.name,course.professor.prof_id,course.professor.school_id,course.professor.teacher_id,course.resource_url,course.school_id,course.school_name,course.term,course.term_string,course.verified,course.year,course_id,db_filename,description,doc_date,document_pages.page_count,filehash,has_answers,is_featured,resource_url,title,total_views,type,type_ml,type_string,user_id,username
252598,28267283,DISCRETE STRUCTURES,2800,CS,102,102240,SELMAN,0,SELMAN,102240,11,,https://www.coursehero.com/sitemap/schools/11-Cornell-University/courses/252598-CS2800/,11,Cornell University,3,Spring,0,2023,28267283,202481829,"Suppose there is an injection f: S -&gt; T. To show that there exists a surjection from T to S, wedefine a function g: T -&gt; S as follows:for every t in T, if there exists an x in S such that f(x) = t, then g(t) = x. If there is no such x, thenlet g(t) be ",5/8/23 19:59,1,71f35402cfb6c511373a7bfaf036d9a11d9621cc,FALSE,FALSE,https://www.coursehero.com/file/202481829/DIS-3-2800pdf/,DIS_3_2800.pdf,3,,Assignment,,1.00001E+14,jashankalra02
252598,28267283,DISCRETE STRUCTURES,2800,CS,102,102240,SELMAN,0,SELMAN,102240,11,,https://www.coursehero.com/sitemap/schools/11-Cornell-University/courses/252598-CS2800/,11,Cornell University,3,Spring,0,2023,28267283,202481431,Q1number ofchordstotal numberof regions01234.m124711.!(!#$)m+1$!(!#$)$+1number ofnewregionsadded1234.mm+1+m+2b)The circle has been cut into&amp;(&amp;#')$regions if n chords are drawn in the given way.C) we have to show: F,5/8/23 19:53,8,84696a4dda9f6f2ce1e24853718b5f9a7e2f3463,TRUE,FALSE,https://www.coursehero.com/file/202481431/hw42800-merged-1pdf/,hw42800-merged (1).pdf,1,,Notes,,1.00001E+14,jashankalra02
252598,28267283,DISCRETE STRUCTURES,2800,CS,102,102240,SELMAN,0,SELMAN,102240,11,,https://www.coursehero.com/sitemap/schools/11-Cornell-University/courses/252598-CS2800/,11,Cornell University,3,Spring,0,2023,28267283,202481385,"-~-v~x~r:~dcJ?t-~(~&gt;-~-:L~-t-0_t@_(f0_)-;, Pi.ti c:,41ctr:C 1 VvM Pt.~-t 6 t;1-,t/5', f_.-'?L-~/gp/}v:l,.,.fo pt;v e,4,-,o/a73k.:to.l,w~ l-~H'rl.at be&lt;DJ .,~""'/V-:) f a b1 c.,11bk, It.lt!.-s J.,r', 'E-1-f 3k,1 ~!,/63, I :&gt;k,iCL, d ",5/8/23 19:53,1,f5c0a6340106442c16f70171051bb6c2c5e59e64,FALSE,FALSE,https://www.coursehero.com/file/202481385/dis-2-2800pdf/,dis_2_2800.pdf,1,,Other,,1.00001E+14,jashankalra02
252598,28267283,DISCRETE STRUCTURES,2800,CS,102,102240,SELMAN,0,SELMAN,102240,11,,https://www.coursehero.com/sitemap/schools/11-Cornell-University/courses/252598-CS2800/,11,Cornell University,3,Spring,0,2023,28267283,202481129,,5/8/23 19:53,3,d09f495ed22a2af6437ca1f649ffe1fe4c75aef6,FALSE,FALSE,https://www.coursehero.com/file/202481129/CS-2800-HW2pdf/,CS_2800_HW2.pdf,2,,Other,,1.00001E+14,jashankalra02
252598,28267283,DISCRETE STRUCTURES,2800,CS,102,102240,SELMAN,0,SELMAN,102240,11,,https://www.coursehero.com/sitemap/schools/11-Cornell-University/courses/252598-CS2800/,11,Cornell University,3,Spring,0,2023,28267283,202480883,"CS 2800 HW 9Problem 1To show that L = {ww | w  {0, 1}} is not recognized by any DFA, we will use the Pumping Lemma forregular languages and a proof by contradiction.Suppose for a contradiction that there exists a DFA, M, such that L(M) = L. Let K be",5/8/23 19:46,7,8b98638a713e9fc89a1ec287c37b9ebbd0fe8bf8,TRUE,FALSE,https://www.coursehero.com/file/202480883/CS-2800-HW-9pdf/,CS 2800 HW 9.pdf,2,,Assignment,,1.00001E+14,jashankalra02
252598,4283133,DISCRETE STRUCTURES,2800,CS,102,102240,SELMAN,0,SELMAN,102240,11,,https://www.coursehero.com/sitemap/schools/11-Cornell-University/courses/252598-CS2800/,11,Cornell University,3,Spring,0,2013,4283133,135014154,"MATH/COMP 61: Discrete MathematicsTufts UniversityKaren EdwardsSpring 2022HW 4: due Monday, February 14Part I:(Reading and Resources):1. Read Scheinerman 3rd ed., section 12*. Describe one thing you learned and/or enjoyed reading.*Note: The subsect",3/10/22 22:22,1,e6a85ffdabf3ae1afb7e4a6c2979499a87f7f1e1,TRUE,FALSE,https://www.coursehero.com/file/135014154/sp22-hw4-solutionspdf/,sp22 hw4 solutions.pdf,4,,Assignment,,1.00001E+14,mh2227
252598,4283133,DISCRETE STRUCTURES,2800,CS,102,102240,SELMAN,0,SELMAN,102240,11,,https://www.coursehero.com/sitemap/schools/11-Cornell-University/courses/252598-CS2800/,11,Cornell University,3,Spring,0,2013,4283133,135014084,"MATH/COMP 61: Discrete MathematicsTufts UniversityKaren EdwardsSpring 2022HW 2: due Monday January 31Part I (Reading and Resources):1. (3 pts) Read Scheinerman 3rd ed., sections 5-7. For each section, describe one thing youlearned and/or enjoyed re",3/10/22 22:21,2,a9f1ddcdb27b9f7a6f7b30befc9de84adc653ea7,TRUE,FALSE,https://www.coursehero.com/file/135014084/sp22-hw2-solutionspdf/,sp22 hw2 solutions.pdf,36,,Assignment,,1.00001E+14,mh2227
252598,4283133,DISCRETE STRUCTURES,2800,CS,102,102240,SELMAN,0,SELMAN,102240,11,,https://www.coursehero.com/sitemap/schools/11-Cornell-University/courses/252598-CS2800/,11,Cornell University,3,Spring,0,2013,4283133,135014024,"MATH/COMP 61: Discrete MathematicsTufts UniversityKaren EdwardsSpring 2022HW 3: due Monday, February 7Part I (Reading and Resources):1. Read Scheinerman 3rd ed., sections 8-11. For each section, describe one thing you learned and/orenjoyed reading.",3/10/22 22:21,2,f2f4ad7e31971b720d4435faaa2102fa43d24e56,FALSE,FALSE,https://www.coursehero.com/file/135014024/sp22-hw3-solutionspdf/,sp22 hw3 solutions.pdf,5,,Assignment,,1.00001E+14,mh2227
252598,4283133,DISCRETE STRUCTURES,2800,CS,102,102240,SELMAN,0,SELMAN,102240,11,,https://www.coursehero.com/sitemap/schools/11-Cornell-University/courses/252598-CS2800/,11,Cornell University,3,Spring,0,2013,4283133,135012524,"MATH/COMP 61: Discrete MathematicsTufts UniversityKaren EdwardsSpring 2022HW 1: due Monday, January 24Note: For full credit you need to explain your answers, unless the problem isclearly an exception. For example, in part III problems 3.1 and 3.3 yo",3/10/22 22:18,2,7e7324b59c2c0328c43f4a6b917ce2e31b00784b,FALSE,FALSE,https://www.coursehero.com/file/135012524/sp22-hw1-solutionspdf/,sp22 hw1 solutions.pdf,10,,Assignment,,1.00001E+14,mh2227
252598,11489077,DISCRETE STRUCTURES,2800,CS,102,102240,SELMAN,0,SELMAN,102240,11,,https://www.coursehero.com/sitemap/schools/11-Cornell-University/courses/252598-CS2800/,11,Cornell University,1,Fall,0,2019,11489077,132354362,SpecialTopicsBagging /Boosting10203040501020304050KernelsBias /VarianceCARTNNs1020304050102030405010203040501020304050How to Generate Adversarial Data to throw off MLmodels97.3% macaw88.9% bookcaseWhat is a,2/25/22 14:44,31,b5c1d3432ad818bb269851d77e4622f33bde32d0,FALSE,FALSE,https://www.coursehero.com/file/132354362/Final-review-2021Fallpdf/,Final_review_2021Fall.pdf,2,,Slides,,1.00001E+14,helpingmeandyou
