course.canonical_course_id,course.course_id,course.course_name,course.course_num,course.dept_acro,course.dept_id,course.prof_id,course.prof_name,course.professor.dept_id,course.professor.name,course.professor.prof_id,course.professor.school_id,course.resource_url,course.school_id,course.school_name,course.term,course.term_string,course.verified,course.year,course_id,db_filename,description,doc_date,document_pages.page_count,filehash,has_answers,is_featured,resource_url,title,total_views,type,type_ml,type_string,user_id,username
260653,34986917,Probability,351K,EE,1174,3571,BARD,0,BARD,3571,2339,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/260653-EE351k/,2339,University of Texas,2,Winter,0,2024,34986917,223782019,"EE351K: Probability and Random ProcessesDr. Pedro SantacruzName:Midterm Exam #2July 26, 2023ID:Midterm Exam #2Instructions: This exam is closed book, closed notes, but you are allowed to use one-sheet(two sides) reference sheet and a calculator. Y",2024-01-26 18:06:28,11,0258dbfd82a4a067b844f7057416777f1c1a7320,True,False,https://www.coursehero.com/file/223782019/Exam2-Solutionspdf/,Exam2_Solutions.pdf,1,,Other,,100000877535575,CountWillpowerSalmon40
260653,34986917,Probability,351K,EE,1174,3571,BARD,0,BARD,3571,2339,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/260653-EE351k/,2339,University of Texas,2,Winter,0,2024,34986917,223782003,"EE351K: Probability and Random ProcessesDr. Pedro SantacruzName:Final ExamAugust 12, 2023ID:Final ExamInstructions: This exam is closed book, closed notes, but you are allowed to use two-sheets(two sides) reference sheets and a calculator. You are",2024-01-26 18:04:30,12,f04fbaf119c29ebfbb6978314bd8f60caaef1173,True,False,https://www.coursehero.com/file/223782003/ExamFinal-Solutionspdf/,ExamFinal_Solutions.pdf,3,,,,100000877535575,CountWillpowerSalmon40
260653,34986917,Probability,351K,EE,1174,3571,BARD,0,BARD,3571,2339,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/260653-EE351k/,2339,University of Texas,2,Winter,0,2024,34986917,223782000,"EE351K: Probability and Random ProcessesDr. Pedro SantacruzName:Midterm Exam #1June 30, 2023ID:Midterm Exam #1Instructions: This exam is closed book, closed notes, but you are allowed to use one-sheet(two sides) reference sheet and a calculator. Y",2024-01-26 18:06:59,6,5aa5fce91f3ec712d89a3579ca26976eccf48954,True,False,https://www.coursehero.com/file/223782000/Exam1-Solutionspdf/,Exam1_Solutions.pdf,2,,,,100000877535575,CountWillpowerSalmon40
260653,34123685,Probability,351K,EE,1174,3571,BARD,0,BARD,3571,2339,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/260653-EE351k/,2339,University of Texas,1,Fall,0,2023,34123685,220360942,"EE351K: Probability and Random ProcessesDr. Pedro SantacruzHomework #1Due: Sept 1, 2023Homework #1You should solve these problems with your homework group. I recommend that you start earlyand get help in office hours if needed. Only submit one copy ",2023-12-04 22:56:21,2,e228db15507ddf540324b7a2a631622957720dda,False,False,https://www.coursehero.com/file/220360942/hw1pdf/,hw1.pdf,0,,,,100000775583712,mufiq40
260653,34123685,Probability,351K,EE,1174,3571,BARD,0,BARD,3571,2339,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/260653-EE351k/,2339,University of Texas,1,Fall,0,2023,34123685,220360928,"EE351K: Probability and Random ProcessesDr. Pedro SantacruzHomework #2Due: September 8, 2023Homework #2You should solve these problems with your homework group. I recommend that you start earlyand get help in office hours if needed. Only submit one ",2023-12-04 22:56:21,2,fee4d1427722cfc09e5a01bc287ae0fcd57858e0,False,False,https://www.coursehero.com/file/220360928/hw2pdf/,hw2.pdf,0,,,,100000775583712,mufiq40
260653,34123685,Probability,351K,EE,1174,3571,BARD,0,BARD,3571,2339,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/260653-EE351k/,2339,University of Texas,1,Fall,0,2023,34123685,220360793,"EE351K: Probability and Random ProcessesDr. Pedro SantacruzHomework #4Due: September 22, 2023Homework #4You should solve these problems with your homework group. I recommend that you start earlyand get help in office hours if needed. Only submit one",2023-12-04 22:56:19,2,3b995d57e9399b2ab6b7eb144c848a420dc765ee,True,False,https://www.coursehero.com/file/220360793/hw4pdf/,hw4.pdf,1,,,,100000775583712,mufiq40
260653,34123685,Probability,351K,EE,1174,3571,BARD,0,BARD,3571,2339,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/260653-EE351k/,2339,University of Texas,1,Fall,0,2023,34123685,220360778,"EE351K: Probability and Random ProcessesDr. Pedro SantacruzHomework #6Due: October 13, 2023Homework #6You should solve these problems with your homework group. I recommend that you start earlyand get help in office hours if needed. Only submit one c",2023-12-04 22:56:18,1,b3e789a3bf649e5c0fb983f051b3e68d9ddc1448,False,False,https://www.coursehero.com/file/220360778/hw6pdf/,hw6.pdf,1,,,,100000775583712,mufiq40
260653,34123685,Probability,351K,EE,1174,3571,BARD,0,BARD,3571,2339,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/260653-EE351k/,2339,University of Texas,1,Fall,0,2023,34123685,220360774,"EE351K: Probability and Random ProcessesDr. Pedro SantacruzHomework #3Due: September 15, 2023Homework #3You should solve these problems with your homework group. I recommend that you start earlyand get help in office hours if needed. Only submit one",2023-12-04 22:56:20,2,2b1417bcf5cb94700fca06025b3aeab2c5eb3354,False,False,https://www.coursehero.com/file/220360774/hw3pdf/,hw3.pdf,0,,,,100000775583712,mufiq40
260653,34123685,Probability,351K,EE,1174,3571,BARD,0,BARD,3571,2339,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/260653-EE351k/,2339,University of Texas,1,Fall,0,2023,34123685,220360738,"EE351K: Probability and Random ProcessesDr. Pedro SantacruzHomework #5Due: October 6, 2023Homework #5You should solve these problems with your homework group. I recommend that you start earlyand get help in office hours if needed. Only submit one co",2023-12-04 22:56:19,2,fbfe7dde2d67d2b2e7f53e80de690f1d461f536d,False,False,https://www.coursehero.com/file/220360738/hw5-1pdf/,hw5 (1).pdf,0,,,,100000775583712,mufiq40
260653,34123685,Probability,351K,EE,1174,3571,BARD,0,BARD,3571,2339,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/260653-EE351k/,2339,University of Texas,1,Fall,0,2023,34123685,220337035,"LuisGD4Nicolas RobledoProve that for all4)Will ShieldsCervantes ,,LiJeffrey,.integersn12Proof by mathematical inductionElicity),n(n-1)(n 1)+=3:-Let P(n)for allP(2)integers-*LIS ::iRHSi..T.=i(),1(1=ii=2==2",2023-12-04 17:13:30,1,fb883ddc18bf5a3003932fe48e03d67918fb6109,False,False,https://www.coursehero.com/file/220337035/Discrete-GD4pdf/,Discrete GD4.pdf,0,,,,100000877535575,CountWillpowerSalmon40
260653,31781546,,351K,EE,1174,94285,,0,,94285,2339,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/260653-EE351k/,2339,University of Texas,4,Summer,0,2023,31781546,208303326,"EE 351K Probability, Statistics, and Random ProcessesInstructor: Sanjay ShakkottaiSpring 2019 Unique ID: [16460]Overview: This course is an introduction to probability, statistics and random processes for engineers.It will focus on the fundamentals an",2023-07-16 08:58:35,4,256711f46626426016f416c14747e6c4e0e0eaa4,False,False,https://www.coursehero.com/file/208303326/Syllabuspdf/,Syllabus.pdf,2,,,,100000801732691,CommodoreOpossum3455
