course.canonical_course_id,course.course_id,course.course_name,course.course_num,course.dept_acro,course.dept_id,course.prof_id,course.prof_name,course.professor.dept_id,course.professor.name,course.professor.prof_id,course.professor.school_id,course.resource_url,course.school_id,course.school_name,course.term,course.term_string,course.verified,course.year,course_id,db_filename,description,doc_date,document_pages.page_count,filehash,has_answers,is_featured,resource_url,title,total_views,type,type_ml,type_string,user_id,username
3255031,3255031,Circuits and Signal Processing,301,ELE,154180,730208,BedeLiu,0,BedeLiu,730208,14,https://www.coursehero.com/sitemap/schools/14-Princeton-University/courses/3255031-ELE301/,14,Princeton University,3,Spring,1,2014,3255031,98266073,,6/23/21 14:23,107,66f5ed7efb88e54f9a6b22898ac5543ff8f99b2b,FALSE,FALSE,https://www.coursehero.com/file/98266073/Ex-43-Questions-solutionspdf/,Ex 4.3 Questions_solutions.pdf,5,,Other,,1.00001E+14,furqanjaved9876
3255031,3255031,Circuits and Signal Processing,301,ELE,154180,730208,BedeLiu,0,BedeLiu,730208,14,https://www.coursehero.com/sitemap/schools/14-Princeton-University/courses/3255031-ELE301/,14,Princeton University,3,Spring,1,2014,3255031,98265757,,6/23/21 14:26,70,babf276d815c36fb2e08897a360ba67e747183f4,FALSE,FALSE,https://www.coursehero.com/file/98265757/all-exercisespdf/,all exercises.pdf,1,,Other,,1.00001E+14,furqanjaved9876
3255031,3255031,Circuits and Signal Processing,301,ELE,154180,730208,BedeLiu,0,BedeLiu,730208,14,https://www.coursehero.com/sitemap/schools/14-Princeton-University/courses/3255031-ELE301/,14,Princeton University,3,Spring,1,2014,3255031,98255305,Lecture 2ELE 301: Signals and SystemsProf. Paul CuffPrinceton UniversityFall 2011-12Cuff (Lecture 2)ELE 301: Signals and SystemsFall 2011-121 / 70Fall 2011-122 / 70Models of Continuous Time SignalsToday's topics:SignalsIIIIISinuoidal si,6/23/21 14:09,35,3f077c2b11227c0bf39000d72b1875452fc5dd8f,FALSE,FALSE,https://www.coursehero.com/file/98255305/lecture2pdf/,lecture2.pdf,3,,Notes,,1.00001E+14,furqanjaved9876
3255031,3255031,Circuits and Signal Processing,301,ELE,154180,730208,BedeLiu,0,BedeLiu,730208,14,https://www.coursehero.com/sitemap/schools/14-Princeton-University/courses/3255031-ELE301/,14,Princeton University,3,Spring,1,2014,3255031,98255067,Lecture 3ELE 301: Signals and SystemsProf. Paul CuffSlides courtesy of John Pauly (Stanford)Princeton UniversityFall 2011-12Cuff (Lecture 3)ELE 301: Signals and SystemsFall 2011-121 / 55Time Domain Analysis of Continuous Time SystemsToday's top,6/23/21 14:10,28,5eb7f2a02418acb44bc2847f241851431f730350,FALSE,FALSE,https://www.coursehero.com/file/98255067/lecture3pdf/,lecture3.pdf,21,,Slides,,1.00001E+14,furqanjaved9876
3255031,3255031,Circuits and Signal Processing,301,ELE,154180,730208,BedeLiu,0,BedeLiu,730208,14,https://www.coursehero.com/sitemap/schools/14-Princeton-University/courses/3255031-ELE301/,14,Princeton University,3,Spring,1,2014,3255031,98254725,"Lecture 1ELE 301: Signals and SystemsProf. Paul CuffPrinceton UniversityFall 2011-12Cuff (Lecture 1)ELE 301: Signals and SystemsFall 2011-121 / 45Course OverviewTime-Series Representation of SignalsTypically think of a signal as a ""time series""",6/23/21 14:09,23,8e73741dba76f60d8fcde1efb850e285c1b2daf7,FALSE,FALSE,https://www.coursehero.com/file/98254725/lecture1pdf/,lecture1.pdf,2,,Notes,,1.00001E+14,furqanjaved9876
3255031,3255031,Circuits and Signal Processing,301,ELE,154180,730208,BedeLiu,0,BedeLiu,730208,14,https://www.coursehero.com/sitemap/schools/14-Princeton-University/courses/3255031-ELE301/,14,Princeton University,3,Spring,1,2014,3255031,83615388,Discrete-time Fourier TransformRepresent a Discrete-time signal using  functionsLecture 9ELE 301: Signals and SystemsProperties of the Discrete-time Fourier TransformIIIProf. Paul CuffPeriodicityTime Scaling PropertyMultiplication PropertyPer,3/8/21 23:58,4,64cff4d9a5d04984b2f812c19d672b97356d8f9b,FALSE,FALSE,https://www.coursehero.com/file/83615388/lecture9-4pdf/,lecture9_4.pdf,1,,Notes,,1.00001E+14,mallianousaa2
3255031,3255031,Circuits and Signal Processing,301,ELE,154180,730208,BedeLiu,0,BedeLiu,730208,14,https://www.coursehero.com/sitemap/schools/14-Princeton-University/courses/3255031-ELE301/,14,Princeton University,3,Spring,1,2014,3255031,83615321,History of the Fourier SeriesLecture 5ELE 301: Signals and SystemsEuler (1748): Vibrations of a stringFourier: Heat dynamicsProf. Paul CuffDirichlet (1829): Convergence of the Fourier SeriesPrinceton UniversityLagrange: Rejected publicationFall 2,3/8/21 23:57,6,68c61c9a86d51ce4d35e94d570ff71ca64b5dd2f,TRUE,FALSE,https://www.coursehero.com/file/83615321/lecture5-4pdf/,lecture5_4.pdf,2,,Notes,,1.00001E+14,mallianousaa2
3255031,3255031,Circuits and Signal Processing,301,ELE,154180,730208,BedeLiu,0,BedeLiu,730208,14,https://www.coursehero.com/sitemap/schools/14-Princeton-University/courses/3255031-ELE301/,14,Princeton University,3,Spring,1,2014,3255031,83615205,OutlineLecture 6ELE 301: Signals and SystemsLTI System ResponseProf. Paul CuffFilteringPrinceton UniversityFall 2011-12Cuff (Lecture 6)ELE 301: Signals and SystemsFall 2011-121 / 15Transfer FunctionCuff (Lecture 6)ELE 301: Signals and System,3/8/21 23:57,4,43f94ea4d0c3b71abd845d00397d4933de01544f,FALSE,FALSE,https://www.coursehero.com/file/83615205/lecture6-4pdf/,lecture6_4.pdf,0,,Notes,,1.00001E+14,mallianousaa2
3255031,3255033,Circuits and Signal Processing,301,ELE,154180,729832,PeterJ.Ramadge,0,PeterJ.Ramadge,729832,14,https://www.coursehero.com/sitemap/schools/14-Princeton-University/courses/3255031-ELE301/,14,Princeton University,3,Spring,1,2014,3255033,82609007,"fs=12000;t=0:1/fs:0.01;x=10*cos(2*pi*1000*t)+6*cos(2*pi*2000*t)+2*cos(2*pi*4*1000*t);figure;xq = 0:1/(2*fs):0.01;plot(t,x);title('Sinusoidal Signal Sampled at 12 khz');xlabel('Time(in Seconds)');ylabel('Signal Value');y_64=fft(x,64);freq=-fs/2:f",2/28/21 21:23,1,4d6faf18360a8ac96855b9a0db876625da39b6ba,FALSE,FALSE,https://www.coursehero.com/file/82609007/samplingm/,sampling.m,0,,Code,,1.00001E+14,AmbassadorRockReindeer12
3255031,3255033,Circuits and Signal Processing,301,ELE,154180,729832,PeterJ.Ramadge,0,PeterJ.Ramadge,729832,14,https://www.coursehero.com/sitemap/schools/14-Princeton-University/courses/3255031-ELE301/,14,Princeton University,3,Spring,1,2014,3255033,82607934,,2/28/21 21:23,1,c4a8408782838f6b9c581c23a720f592a04e6d39,FALSE,FALSE,https://www.coursehero.com/file/82607934/sigjpg/,sig.jpg,0,,Other,,1.00001E+14,AmbassadorRockReindeer12
