course.canonical_course_id,course.course_id,course.course_name,course.course_num,course.dept_acro,course.dept_id,course.prof_id,course.prof_name,course.professor.dept_id,course.professor.name,course.professor.prof_id,course.professor.school_id,course.resource_url,course.school_id,course.school_name,course.term,course.term_string,course.verified,course.year,course_id,db_filename,description,doc_date,document_pages.page_count,filehash,has_answers,is_featured,resource_url,title,total_views,type,type_ml,type_string,user_id,username,diff_date,avg_views,base_date,excerpt_notes
3255111,4621195,Digital Signal Processing,482,ELE,154180,730208,BedeLiu,0,BedeLiu,730208,14,https://www.coursehero.com/sitemap/schools/14-Princeton-University/courses/3255111-ELE482/,14,Princeton University,1,Fall,1,2015,4621195,12127278,"CHAPTER 2NUMBER SYSTEMS, OPERATIONS, AND CODESSection 2-1 Decimal Numbers1.(a) 1386 = 1 103 + 3 102 + 8 101 + 6 100= 1 1000 + 3 100 + 8 10 + 6 1The digit 6 has a weight of 100 = 1(b) 54,692 = 5 104 + 4 103 + 6 102 + 9 101 + 2 100= 5 10,000 + 4 100",2015/9/21 4:33,3,8ad2926b91d0fa19eb70ab258909c8f20b015c70,TRUE,FALSE,https://www.coursehero.com/file/12127278/digital-3/,digital_3,1755,homework,Assignment,Homework Help,1.00001E+14,a18297609181,3088,0.568329016,3/5/24 10:00,Unrelevant (Theory of Digital Automata book
3255111,4621195,Digital Signal Processing,482,ELE,154180,730208,BedeLiu,0,BedeLiu,730208,14,https://www.coursehero.com/sitemap/schools/14-Princeton-University/courses/3255111-ELE482/,14,Princeton University,1,Fall,1,2015,4621195,12127279,Chapter 224.(a)Magnitude of 34 = 010001034 = 11011101(b)Magnitude of 57 = 0111001+57 = 00111001(c)Magnitude of 99 = 110001199 = 10011100(d)Magnitude of 115 = 1110011+115 = 01110011(a)Magnitude of 12 = 1100+12 = 00001100(b)Magnitude of 68,2015/9/21 4:33,3,605ed4cf384bdab930260c2a0a5c582d32bc2620,FALSE,FALSE,https://www.coursehero.com/file/12127279/digital-5/,digital_5,126,homework,Assignment,Homework Help,1.00001E+14,a18297609181,3088,0.040803109,3/5/24 10:00,Unrelevant (Theory of Digital Automata book
3255111,4621195,Digital Signal Processing,482,ELE,154180,730208,BedeLiu,0,BedeLiu,730208,14,https://www.coursehero.com/sitemap/schools/14-Princeton-University/courses/3255111-ELE482/,14,Princeton University,1,Fall,1,2015,4621195,12127281,Chapter 242.(a)(b)(c)5116 4016 = 1116C816 3A16 = 8E16FD16 8816 = 7516Section 2-9 Octal Numbers43.(a)(b)(c)(d)(e)(f)(g)(h)(i)44.(a)(c)(e)(g)128 = 1 81 + 2 80 = 8 + 2 = 10278 = 2 81 + 7 80 = 16 + 7 = 23568 = 5 81 + 6 80 = 40 + 6 = ,2015/9/21 4:33,3,098079bfc34b9f558ffc8ab9817ee220ff4d3671,FALSE,FALSE,https://www.coursehero.com/file/12127281/digital-6/,digital_6,124,homework,Assignment,Homework Help,1.00001E+14,a18297609181,3088,0.04015544,3/5/24 10:00,Unrelevant (Theory of Digital Automata book
3255111,4621195,Digital Signal Processing,482,ELE,154180,730208,BedeLiu,0,BedeLiu,730208,14,https://www.coursehero.com/sitemap/schools/14-Princeton-University/courses/3255111-ELE482/,14,Princeton University,1,Fall,1,2015,4621195,12127280,"Chapter 213.(a)(d)(g)15= 7, R = 1( LSB)27= 3, R = 123= 1, R = 121= 0, R = 1 (MSB)2(b)21= 10,210= 5,25= 2,22= 1,21= 0,234= 17, R = 0 (LSB) (e)217= 8, R = 128= 4, R = 024= 2, R = 022= 1, R = 021= 0, R = 1 (MS",2015/9/21 4:33,3,c8730c1ff1103926530621501a81eb333a2e31c1,FALSE,FALSE,https://www.coursehero.com/file/12127280/digital-4/,digital_4,95,homework,Notes,Homework Help,1.00001E+14,a18297609181,3088,0.030764249,3/5/24 10:00,Unrelevant (Theory of Digital Automata book
3255111,4621195,Digital Signal Processing,482,ELE,154180,730208,BedeLiu,0,BedeLiu,730208,14,https://www.coursehero.com/sitemap/schools/14-Princeton-University/courses/3255111-ELE482/,14,Princeton University,1,Fall,1,2015,4621195,12127283,Chapter 253.(a)(b)1000+ 01101110+ 01100111+ 0101invalid1100+ 011000010100invalid00010010(c)(d)1001+ 10001001+ 011110001 invalid+ 011010000 invalid+ 01100001011100010110(e)(f)00100101+ 0010011101010001+ 0101100010101001 in,2015/9/21 4:33,3,cefff0c16aa09f69616d6c21ad65b601ea10dfed,FALSE,FALSE,https://www.coursehero.com/file/12127283/digital-7/,digital_7,47,homework,Other,Homework Help,1.00001E+14,a18297609181,3088,0.015220207,3/5/24 10:00,Unrelevant (Theory of Digital Automata book
3255111,3255111,Digital Signal Processing,482,ELE,154180,730208,BedeLiu,0,BedeLiu,730208,14,https://www.coursehero.com/sitemap/schools/14-Princeton-University/courses/3255111-ELE482/,14,Princeton University,3,Spring,1,2014,3255111,22280484,"ELE482 Spring2012Homework #1Assigned Friday, February 10, 2012Due Wednesday, February 22, 20121. Show that the convolution of a length-M sequence with a length-N sequence leads toa sequence of length (M+N-1)2.3. A continuous time signal x a (t ) is",2017/4/25 3:12,2,38b96ccd2fc1b0946c9a5baca424effcdd26ad93,FALSE,FALSE,https://www.coursehero.com/file/22280484/HW1/,HW1,32,homework,Assignment,Homework Help,1.00001E+14,roseflame,2506,0.012769354,3/5/24 10:00,
3255111,3255111,Digital Signal Processing,482,ELE,154180,730208,BedeLiu,0,BedeLiu,730208,14,https://www.coursehero.com/sitemap/schools/14-Princeton-University/courses/3255111-ELE482/,14,Princeton University,3,Spring,1,2014,3255111,22280744,Chapter 10 FIR Digital Filter Design10.1 Preliminary ConsiderationsFIR Versus IIR: Advantages/DisadvantagesAdvantages of using FIR filters: FIR can have exact linear phase. FIR is always stable and less sensitive withquantized coefficients.Disadvan,2017/4/25 3:17,68,79a6c3fdf3feb06a3daec22cd82f5bf4fda292fb,TRUE,FALSE,https://www.coursehero.com/file/22280744/Chapter10-FIR-Filter-Design/,Chapter10_FIR_Filter_Design,27,,Slides,,1.00001E+14,roseflame,2506,0.010774142,3/5/24 10:00,
3255111,4621195,Digital Signal Processing,482,ELE,154180,730208,BedeLiu,0,BedeLiu,730208,14,https://www.coursehero.com/sitemap/schools/14-Princeton-University/courses/3255111-ELE482/,14,Princeton University,1,Fall,1,2015,4621195,12127305,"Chapter 266.(a)1100(b)(c)1111100011100 1011(a) 10011001011167. 010010111100001011100(b)(c)1111100011100 0111 1011 11000010110110100010011001In each case, you get the other number.68.1011001000001010100110101100101011001",2015/9/21 4:33,3,d150e45051217ef03d484576f59a9bc74ab1db2d,FALSE,FALSE,https://www.coursehero.com/file/12127305/digital-8/,digital_8,32,homework,Other,Homework Help,1.00001E+14,a18297609181,3088,0.010362694,3/5/24 10:00,Unrelevant (Theory of Digital Automata book
3255111,4621195,Digital Signal Processing,482,ELE,154180,730208,BedeLiu,0,BedeLiu,730208,14,https://www.coursehero.com/sitemap/schools/14-Princeton-University/courses/3255111-ELE482/,14,Princeton University,1,Fall,1,2015,4621195,12127343,"CHAPTER 15 (ON-LINE)INTEGRATED CIRCUIT TECHNOLOGIESSection 15-1 Basic Operational Characteristics and Parameters1.No, because the VOH(min) is less than the VIH(min). The gate may interpret 2.2 V as a LOW.2.Yes, they are compatible because the VOL(ma",2015/9/21 4:35,3,795cd1fbe7625dedf88e0ab809c8a1cd0c36953f,FALSE,FALSE,https://www.coursehero.com/file/12127343/digital-75/,digital_75,23,homework,Notes,Homework Help,1.00001E+14,a18297609181,3088,0.007448187,3/5/24 10:00,Unrelevant (Theory of Digital Automata book
3255111,3255111,Digital Signal Processing,482,ELE,154180,730208,BedeLiu,0,BedeLiu,730208,14,https://www.coursehero.com/sitemap/schools/14-Princeton-University/courses/3255111-ELE482/,14,Princeton University,3,Spring,1,2014,3255111,22280598,Chapter 1111.1 Basic Issues11.2 Matlab (not covered)11.3 Computation of the Discrete Fourier Transform11.1 Basic Issues11.1.1Matrix Representation of the Digtial FilterStructure(Midterm Review)11.1.2 Precendenc Graph (not covered)11.1.3 Direct An,2017/4/25 3:17,28,05d9ed3a0fc763dc4d673a4382eed51d179313ee,FALSE,FALSE,https://www.coursehero.com/file/22280598/Chapter11/,Chapter11,17,,Slides,,1.00001E+14,roseflame,2506,0.006783719,3/5/24 10:00,2nd rnd (2 cat
