course.canonical_course_id,course.course_id,course.course_name,course.course_num,course.dept_acro,course.dept_id,course.prof_id,course.prof_name,course.professor.dept_id,course.professor.name,course.professor.prof_id,course.professor.school_id,course.professor.teacher_id,course.resource_url,course.school_id,course.school_name,course.term,course.term_string,course.verified,course.year,course_id,db_filename,description,doc_date,document_pages.page_count,filehash,has_answers,is_featured,resource_url,title,total_views,type,type_ml,type_string,user_id,username
448800,33108914,Assembly Language,070,EEC,9540,156504,"Chuah,C",0,"Chuah,C",156504,390,,https://www.coursehero.com/sitemap/schools/390-University-of-California-Davis/courses/448800-EEC070/,390,"University of California, Davis",1,Fall,0,2023,33108914,214130112,"Period 3: The Crisis of Empire and Revolution (1754 - 1800) Roots of Revolution: By the 1750s, two major ideas had taken root in the minds of thecolonists: republicanism and corruption Republicanism is the idea that one must subordinate one's selfi",2023-10-08 19:38:03,23,83f95889b38485123015e5c5bec254d4e44b3ab7,False,False,https://www.coursehero.com/file/214130112/Period-3-The-Crisis-of-Empire-and-Revolution-1754-1800pdf/,Period 3_ The Crisis of Empire and Revolution (1754 - 1800).pdf,0,,,,100000870983642,MateOyster3541
448800,33108914,Assembly Language,070,EEC,9540,156504,"Chuah,C",0,"Chuah,C",156504,390,,https://www.coursehero.com/sitemap/schools/390-University-of-California-Davis/courses/448800-EEC070/,390,"University of California, Davis",1,Fall,0,2023,33108914,214130111,"HomologousRecombination at theMolecular LevelMark Hollier, Ph.D.mhollier@jhu.edu Mark Hollier1Copyright of Course Materials Copyright: Copyright is a doctrine of federal law that invests the""author"" of a creative work of original ""expression"" w",2023-10-08 19:38:05,10,a244049096295880b009a4af2e87139c46eecc31,False,False,https://www.coursehero.com/file/214130111/11-Homologous-Recombination-at-the-Molecular-Level-Slide-Images-1pdf/,11 - Homologous Recombination at the Molecular Level - Slide Images-1.pdf,0,,,,100000870983642,MateOyster3541
448800,33108914,Assembly Language,070,EEC,9540,156504,"Chuah,C",0,"Chuah,C",156504,390,,https://www.coursehero.com/sitemap/schools/390-University-of-California-Davis/courses/448800-EEC070/,390,"University of California, Davis",1,Fall,0,2023,33108914,214130036,Transposable Elements and Regulation1S 70right[Mntismesrises|FRINA3l&gt;transposascLraarisgaosonmMRNAgenel]:] P-36bhighTn 10 copyRNA:RNA=numbear:|L-yiL1base pairoveriap=palringfroquent5traanislationMRNAelowTn10copynumb,2023-10-08 19:04:10,1,ad73108d90c27e31fd6a829978e957389c6394ea,False,False,https://www.coursehero.com/file/214130036/Screenshot-2023-10-08-at-50400-PMpng/,Screenshot 2023-10-08 at 5.04.00PM.png,0,,,,100000870983642,MateOyster3541
448800,33108914,Assembly Language,070,EEC,9540,156504,"Chuah,C",0,"Chuah,C",156504,390,,https://www.coursehero.com/sitemap/schools/390-University-of-California-Davis/courses/448800-EEC070/,390,"University of California, Davis",1,Fall,0,2023,33108914,214130034,"esuccess in 1630, but ultimately failed to attract largenumbers of Puritans from England(=] It was the first New England colonyMassachusetts Bay Colony:(=]King Charles I, eager to rid England of Puritans, granteda charter to the Massachusetts Bay C",2023-10-08 19:25:43,1,7fccf52b98893302a393f3c69390101fa73680dd,False,False,https://www.coursehero.com/file/214130034/Screenshot-2023-10-08-at-52153-PMpng/,Screenshot 2023-10-08 at 5.21.53PM.png,0,,,,100000870983642,MateOyster3541
31709858,31709858,16,16,EEC,9540,0,NoProfessor,0,NoProfessor,0,0,,https://www.coursehero.com/sitemap/schools/390-University-of-California-Davis/courses/31709858-EEC16/,390,"University of California, Davis",4,Summer,0,2023,31709858,207920986,"EEC 16) HW #1Gana, act, aft,a.S:a acceptable:f:fallsSampleS:SPACIno, EfXa&amp;areat the same timeXa:cover all thee.arenotXcollectivelyf. Yes,failC &amp;Dmutallyareatthesame time twog. Yes, C&amp;Dexample, fanGaff,fft, fat,D:machine",2023-07-10 13:48:38,2,67df92c0dd2891a2f876c89fcb6fc9643dffef8f,False,False,https://www.coursehero.com/file/207920986/eec161-hw1pdf/,eec161 hw1.pdf,0,,Other,,100000840998238,SuperHumanCoyotePerson510
662195,31709861,,161,EEC,9540,103855,,0,,103855,390,,https://www.coursehero.com/sitemap/schools/390-University-of-California-Davis/courses/662195-EEC161/,390,"University of California, Davis",4,Summer,0,2023,31709861,207920967,"HW#2EEC1614/55PD, (A) t2/5xp,a.PIPD,(A) PD,(D)]P[PD, (D) PD-(A)]P(PD. (D) 4Dc (D)]b.+!5)PIEn]:a.(Y)0.24Pp*(b) PP(D)(15) sb.PD, (A)-Piin*=0.01=x4mamineneeds 4 pairsofdetectorsa.P[R5]:onlyPIA):anyredcardscombinationof",2023-07-10 13:49:18,2,54ab99147a786a64249803e937c2860e7e8203e5,False,False,https://www.coursehero.com/file/207920967/eec161-hw2pdf/,eec161 hw2.pdf,1,,Other,,100000840998238,SuperHumanCoyotePerson510
660349,981147,DIGITAL SYSTEMS,180,EEC,9540,224259,VOJING.OKLOBDZIJA,0,VOJING.OKLOBDZIJA,224259,390,,https://www.coursehero.com/sitemap/schools/390-University-of-California-Davis/courses/660349-EEC180/,390,"University of California, Davis",1,Fall,0,2009,981147,206065359,"5. (60 pt) Design a high-pass Butterworth filter described by the system function5Hc(s) = (E)NHlp(s)with a sampling frequency Q; = 2007z rad/sec. The design specifications are given by|H (/*)| &lt;0.01,0 &lt; @ &lt; 0.01099 &lt; |H (/)| &lt;1,021&lt;w&lt;x(a) (30 pt)",2023-06-13 15:42:42,1,fc663bb3cb93a2902e72877225317151ac99d4fc,False,False,https://www.coursehero.com/file/206065359/Screenshot-2023-06-13-133609png/,Screenshot 2023-06-13 133609.png,0,,Other,,100000790443648,joemoma69
1370295,31259563,,171,EEC,9540,172344,Owens,0,Owens,172344,390,,https://www.coursehero.com/sitemap/schools/390-University-of-California-Davis/courses/1370295-EEC171/,390,"University of California, Davis",4,Summer,0,2023,31259563,205732946,"Electrochromic Windows for Commercial Buildings:Monitored Results from a Full-Scale TestbedEleanor S. Lee, Dennis L. DiBartolomeo, and Stephen E. SelkowitzLawrence Berkeley National LaboratoryABSTRACTElectrochromic glazings promise to be the next maj",2023-06-09 18:17:13,16,317f40d2c1e9e116ab6f0bd86c1a1810e8dce140,False,False,https://www.coursehero.com/file/205732946/235pdf/,235.pdf,0,,Other,,100000857436133,SuperFreedom9307
5030599,30997558,Error Correcting Codes I,269,EEC,9540,103855,,0,,103855,390,,https://www.coursehero.com/sitemap/schools/390-University-of-California-Davis/courses/5030599-EEC269/,390,"University of California, Davis",3,Spring,0,2023,30997558,204496252,"&lt;?phpinclude(""././db/dbconnection.php"");session_start();if(!isset($_SESSION[""login_user""]){header(""location:././Auth/login.php"");exit;}$appointment_id=$_GET[""appointment_id""];$date=$_GET[""date""];$time_slot=$_GET[""time_slot""];$new_slot_id=$_GET[""",2023-05-27 07:44:34,1,822e9cd0c21d8e9dbd519ed9392ca1d58f9e5e34,False,False,https://www.coursehero.com/file/204496252/successphp/,success.php,1,,Code,,100000867850148,BailiffTitaniumLeopard30
5030599,30997558,Error Correcting Codes I,269,EEC,9540,103855,,0,,103855,390,,https://www.coursehero.com/sitemap/schools/390-University-of-California-Davis/courses/5030599-EEC269/,390,"University of California, Davis",3,Spring,0,2023,30997558,204496136,"&lt;?phpsession_start();unset($_SESSION[""login_user""]);header(""Location:././Auth/login.php"");?&gt;",2023-05-27 07:45:33,1,af5663f7866d094fb9b3bc566f136f814e60445e,False,False,https://www.coursehero.com/file/204496136/logoutphp/,logout.php,0,,Code,,100000867850148,BailiffTitaniumLeopard30
