course.canonical_course_id,course.course_id,course.course_name,course.course_num,course.dept_acro,course.dept_id,course.prof_id,course.prof_name,course.professor.dept_id,course.professor.name,course.professor.prof_id,course.professor.school_id,course.professor.teacher_id,course.resource_url,course.school_id,course.school_name,course.term,course.term_string,course.verified,course.year,course_id,db_filename,description,doc_date,document_pages.page_count,filehash,has_answers,is_featured,resource_url,title,total_views,type,type_ml,type_string,user_id,username
439182,33027799,Software Engineerg,510,CSC,1454,152502,Honeycutt,0,Honeycutt,152502,1714,,https://www.coursehero.com/sitemap/schools/1714-North-Carolina-State-University/courses/439182-CSC510/,1714,North Carolina State University,1,Fall,0,2023,33027799,214544640,Product vs ProcessGITflow vs trunk-basedGIT vs SVNZero internal boundaries vs specialized teamsMIT vs apache licenseMarkdown vs asciidocInstall.md vs setup.pyOpen source vs closed sourceMIT vs Apache licenseGNU vs LinuxFree vs. libreProduct vs,2023-10-12 14:42:31,12,ffaa5028f9f088168988703d1f3c64dc56ad17ae,True,False,https://www.coursehero.com/file/214544640/X-vs-y-Eg-Lec2docx/,X vs y Eg Lec2.docx,0,,Other,,100000873799374,BrigadierSteel11987
439182,33027799,Software Engineerg,510,CSC,1454,152502,Honeycutt,0,Honeycutt,152502,1714,,https://www.coursehero.com/sitemap/schools/1714-North-Carolina-State-University/courses/439182-CSC510/,1714,North Carolina State University,1,Fall,0,2023,33027799,214541676,".Important note: All these notes are numbered If the number is on the LEFT HAND SIDE thenit is not finalized since we have work LEFT to do on it If the number is on the RIGHT HAND side then it is RIGHT for release.For complex data, global trea",2023-10-12 14:42:32,31,59633a083e99982c45baf088797df367363956f1,True,False,https://www.coursehero.com/file/214541676/X-vs-Y-2022pdf/,X vs Y 2022.pdf,0,,Other,,100000873799374,BrigadierSteel11987
11864063,11864063,Misc,MISC,CSC,1454,0,NoProfessor,0,NoProfessor,0,0,,https://www.coursehero.com/sitemap/schools/1714-North-Carolina-State-University/courses/11864063-CSCMISC/,1714,North Carolina State University,1,Fall,0,2019,11864063,213894506,BQRhaleQb2l/%'Q'/C{ Xr'eYBDatcc e+&lt;t/Am1410 (q1s l4aa 1PearLlays (aso 19ss,2023-10-05 23:48:46,1,5204d045c163a0c01919431c5bb0d7e3dd42eebf,False,False,https://www.coursehero.com/file/213894506/IMG-1820jpeg/,IMG_1820.jpeg,0,,Other,,100000873318549,DukeFang11909
7321690,32528598,,547,CSC,1454,142517,,0,,142517,1714,,https://www.coursehero.com/sitemap/schools/1714-North-Carolina-State-University/courses/7321690-CSC547/,1714,North Carolina State University,1,Fall,0,2023,32528598,213864103,CSC 547 - HW 1Ashwin SapreShruti KohakadeChinmay SrivatsaRegular ProblemsProblem 11. The Amazon and Microsoft definitions mention the Internet as the delivery medium. Isthis necessary?The internet as the delivery medium is not necessary. Acc,2023-10-05 19:36:37,6,35a885a9a16f22a56be99296b02850fb5cef7c2a,True,False,https://www.coursehero.com/file/213864103/Cloud-Computing-HW1pdf/,Cloud_Computing_HW1.pdf,4,,Other,,100000873303598,CountEnergy12119
11864063,11864063,Misc,MISC,CSC,1454,0,NoProfessor,0,NoProfessor,0,0,,https://www.coursehero.com/sitemap/schools/1714-North-Carolina-State-University/courses/11864063-CSCMISC/,1714,North Carolina State University,1,Fall,0,2019,11864063,213748265,Makea full -Size isometricdrawing of eachobject in th  Spaceprovided. Start cornerA as shown.SABTVY,2023-10-04 12:46:42,1,0b79c69e6698f00c45c7399e5cc245e7ae17c9ca,False,False,https://www.coursehero.com/file/213748265/CA06pdf/,CA06.pdf,0,,Other,,100000842692034,ColonelLightning6720
11864063,11864063,Misc,MISC,CSC,1454,0,NoProfessor,0,NoProfessor,0,0,,https://www.coursehero.com/sitemap/schools/1714-North-Carolina-State-University/courses/11864063-CSCMISC/,1714,North Carolina State University,1,Fall,0,2019,11864063,213748188,$DRAWN BY: CALECOURSE: t3 120BUNHSrlieSECTION:606T TITLE: BRY(20o| oate: qreerzsORT 120Revam |,2023-10-04 12:46:41,1,c29438399c7a8763ebc10963dd68460686ad27cf,False,False,https://www.coursehero.com/file/213748188/CA062pdf/,CA06(2).pdf,0,,Other,,100000842692034,ColonelLightning6720
11864063,11864063,Misc,MISC,CSC,1454,0,NoProfessor,0,NoProfessor,0,0,,https://www.coursehero.com/sitemap/schools/1714-North-Carolina-State-University/courses/11864063-CSCMISC/,1714,North Carolina State University,1,Fall,0,2019,11864063,213746300,.. shown. Each grid unit is equal to 5mm. Use the; systemunidirectional:.BTTBRRR L LRkLR R TR RvlSketch the dimensions needed to completely describe the object. shown. Each grid unit is equal to 5mm. Use the unidirectional. system.RPRI,2023-10-04 12:47:00,2,85c545471c65bada3caf91bd57054f621cb6e335,False,False,https://www.coursehero.com/file/213746300/Bunch-c-CA09pdf/,Bunch_c_CA09.pdf,0,,Other,,100000842692034,ColonelLightning6720
336113,32556686,CSC 505,505,CSC,1454,187682,HEBER,0,HEBER,187682,1714,,https://www.coursehero.com/sitemap/schools/1714-North-Carolina-State-University/courses/336113-CSC505/,1714,North Carolina State University,1,Fall,0,2023,32556686,213723010,"2. Purpose: Practice solving recurrences. For a-c, use the Master Theorem to derive asymptoticbounds for T(n) or argue why the Master Theorem does not apply. You don't have to solve therecurrence if the MT does not apply. Please assume that small instan",2023-10-04 08:30:42,4,be980cfadaae05a6bb6d9b724346956cdbeccd98,False,False,https://www.coursehero.com/file/213723010/HW2-aagarw36pdf/,HW2 aagarw36.pdf,0,,Other,,100000869858691,EarlBoulderSnail43
439182,33027799,Software Engineerg,510,CSC,1454,152502,Honeycutt,0,Honeycutt,152502,1714,,https://www.coursehero.com/sitemap/schools/1714-North-Carolina-State-University/courses/439182-CSC510/,1714,North Carolina State University,1,Fall,0,2023,33027799,213703633,"Eum.Rating Scale (1 - difficult to use, 5 - easy to use)How easily are you able to view all courses?12345OOOOOAre you able to enroll in courses with ease, rate 1-5 (1 being difficult to enroll and 5being easy to enroll)12345OOOOO",2023-10-04 02:57:10,1,67ddbdd1dec625686c1dc3976faf7cd142ee94a3,False,False,https://www.coursehero.com/file/213703633/Screenshot-2023-10-01-at-94446-PMpng/,Screenshot 2023-10-01 at 9.44.46 PM.png,0,,Other,,100000873168699,BarristerCapybaraMaster948
439182,33027799,Software Engineerg,510,CSC,1454,152502,Honeycutt,0,Honeycutt,152502,1714,,https://www.coursehero.com/sitemap/schools/1714-North-Carolina-State-University/courses/439182-CSC510/,1714,North Carolina State University,1,Fall,0,2023,33027799,213703617,"Rating Scale (1 - difficult to use, 5 - easy to use)How easily are you able to view your fee payments and transactions in studentaccounts?How easy is it to access and sign up for a payment plan?12345OOOOOHow easy is it to apply for financial",2023-10-04 02:57:11,1,b056a55841afffb9ea2900acabbc766c5b0cd0a6,False,False,https://www.coursehero.com/file/213703617/Screenshot-2023-10-01-at-94156-PMpng/,Screenshot 2023-10-01 at 9.41.56 PM.png,0,,Other,,100000873168699,BarristerCapybaraMaster948
439182,33027799,Software Engineerg,510,CSC,1454,152502,Honeycutt,0,Honeycutt,152502,1714,,https://www.coursehero.com/sitemap/schools/1714-North-Carolina-State-University/courses/439182-CSC510/,1714,North Carolina State University,1,Fall,0,2023,33027799,213703596,"3. Special NodesGiven a tree with N nodes, a node is called special if it is an end-point of any of the diameters ofthe tree. For all the nodes of the tree, find if it is special or not. Thus, return a binary array, whereLanguage | Python3eit oo1 &gt;",2023-10-04 02:57:09,1,515c0c386b06d9d672d65eb4e642a46a35066e44,False,False,https://www.coursehero.com/file/213703596/Screenshot-2023-10-02-at-124124-AMpng/,Screenshot 2023-10-02 at 12.41.24 AM.png,0,,Other,,100000873168699,BarristerCapybaraMaster948
439182,33027799,Software Engineerg,510,CSC,1454,152502,Honeycutt,0,Honeycutt,152502,1714,,https://www.coursehero.com/sitemap/schools/1714-North-Carolina-State-University/courses/439182-CSC510/,1714,North Carolina State University,1,Fall,0,2023,33027799,213703502,"Rating scale (1 - least satisfied, 5 - most satisfied)Are you satisfied with the clock in/out system of the portal? How easy is it to use?12345OOOOOHow satisfied are you with the payroll information provided to you12345OOOOOHow easy",2023-10-04 02:57:11,1,68e9d74b965524336b209085107a73b3eedcc39c,False,False,https://www.coursehero.com/file/213703502/Screenshot-2023-10-01-at-94346-PMpng/,Screenshot 2023-10-01 at 9.43.46 PM.png,0,,Other,,100000873168699,BarristerCapybaraMaster948
439182,33027799,Software Engineerg,510,CSC,1454,152502,Honeycutt,0,Honeycutt,152502,1714,,https://www.coursehero.com/sitemap/schools/1714-North-Carolina-State-University/courses/439182-CSC510/,1714,North Carolina State University,1,Fall,0,2023,33027799,213703498,"ReturnLanguage | Python3int[n]: an integer array of size N, where the /"" value of the array is 1, in case the ""' node is special.{nlIgi yyPv |  Environment&amp; Autocomplete ReadyElse, the / value will be 0.&amp;@'isSpecial'functionto1 &gt; #!/b",2023-10-04 02:57:09,1,f02d6dc96fbfb571cb7821c085ee2e92e6c7410e,False,False,https://www.coursehero.com/file/213703498/Screenshot-2023-10-02-at-124133-AMpng/,Screenshot 2023-10-02 at 12.41.33 AM.png,1,,Other,,100000873168699,BarristerCapybaraMaster948
12925690,33027791,HUMAN COMPUTER INTERACTION,554,CSC,1454,142517,,0,,142517,1714,,https://www.coursehero.com/sitemap/schools/1714-North-Carolina-State-University/courses/12925690-CSC554/,1714,North Carolina State University,1,Fall,0,2023,33027791,213703331,Task #2 (A bit more practical) Make a following table using Word (or similarproduct) to be used in your (hypothetical)reportTABLE 1 | Loadings from factor analysis of different life goal scores.Sample 1Factor 1Sample 2Factor 2Factor 1Self-expre,2023-10-04 02:58:10,1,18961e26e21eda1e8a2e6fd9656c1fec48e3786b,False,False,https://www.coursehero.com/file/213703331/Screenshot-2023-09-20-at-41107-PMpng/,Screenshot 2023-09-20 at 4.11.07 PM.png,1,,Other,,100000873168699,BarristerCapybaraMaster948
439182,33027799,Software Engineerg,510,CSC,1454,152502,Honeycutt,0,Honeycutt,152502,1714,,https://www.coursehero.com/sitemap/schools/1714-North-Carolina-State-University/courses/439182-CSC510/,1714,North Carolina State University,1,Fall,0,2023,33027799,213703316,"Rating Scale (1 - Least satisfied, 5 - Most satisfied)What is your overall satisfaction with the MyPack Portal?",2023-10-04 02:57:10,1,5bb4d558a563aefe3b85687dc5b9dcbf93322a7c,False,False,https://www.coursehero.com/file/213703316/Screenshot-2023-10-01-at-94531-PMpng/,Screenshot 2023-10-01 at 9.45.31 PM.png,0,,Other,,100000873168699,BarristerCapybaraMaster948
439182,33027799,Software Engineerg,510,CSC,1454,152502,Honeycutt,0,Honeycutt,152502,1714,,https://www.coursehero.com/sitemap/schools/1714-North-Carolina-State-University/courses/439182-CSC510/,1714,North Carolina State University,1,Fall,0,2023,33027799,213703247,ExplanationLanguage | Python3v |  Environment&amp; Autocomplete Readye1(2)13U&amp;@'isSpecial'functionto:&gt; #!/bin/python31o=1|11#12# Complete13#14#Thefunctionis15#Thefunctionacceptstheexpectedreturnbelow.anINTEGER_ARRA,2023-10-04 02:57:09,1,63b3ac24cfb4c936e4f047cef63b8b9939e11dee,False,False,https://www.coursehero.com/file/213703247/Screenshot-2023-10-02-at-124147-AMpng/,Screenshot 2023-10-02 at 12.41.47 AM.png,0,,Other,,100000873168699,BarristerCapybaraMaster948
439182,33027799,Software Engineerg,510,CSC,1454,152502,Honeycutt,0,Honeycutt,152502,1714,,https://www.coursehero.com/sitemap/schools/1714-North-Carolina-State-University/courses/439182-CSC510/,1714,North Carolina State University,1,Fall,0,2023,33027799,213702936,2. Hacker's TeamA cyber security firm is building a team ofhackers to take down a network ofcybercriminals. The skill level of the i hacker ofteam A is team_a[i]and of team B is team_b]i].A team is considered strong if for each index /ahacker is se,2023-10-04 02:57:10,1,00b5085a9ed1154ba3e1c388be3659608ef15227,False,False,https://www.coursehero.com/file/213702936/Screenshot-2023-10-02-at-120851-AMpng/,Screenshot 2023-10-02 at 12.08.51 AM.png,2,,Other,,100000873168699,BarristerCapybaraMaster948
