course.canonical_course_id,course.course_id,course.course_name,course.course_num,course.dept_acro,course.dept_id,course.prof_id,course.prof_name,course.professor.dept_id,course.professor.name,course.professor.prof_id,course.professor.school_id,course.professor.teacher_id,course.resource_url,course.school_id,course.school_name,course.term,course.term_string,course.verified,course.year,course_id,db_filename,description,doc_date,document_pages.page_count,filehash,has_answers,is_featured,resource_url,title,total_views,type,type_ml,type_string,user_id,username
364877,32438347,COMPUTER NETWORKS,570,CSC,1454,143557,DUTTA,0,DUTTA,143557,1714,,https://www.coursehero.com/sitemap/schools/1714-North-Carolina-State-University/courses/364877-CSC570/,1714,North Carolina State University,1,Fall,0,2023,32438347,212785126,"ECE/CSC 570 - Sections 3 and 601, Computer Networks, Homework #2Total 110 points, Due by 11:59PM on Sept. 29 (Friday), 20231. (5 points) State whether the following statements are true (T) or false (F). No explanationnecessary.(i) (2 pts) Peer modules",9/24/23 7:10,2,0288b7b20b2ac2cf9ad2c92fde8cab50bfd2d686,TRUE,FALSE,https://www.coursehero.com/file/212785126/hw2-F23pdf/,hw2-F23.pdf,7,,Other,,1.00001E+14,BarristerPolarBear3532
364877,364877,COMPUTER NETWORKS,570,CSC,1454,143557,DUTTA,0,DUTTA,143557,1714,,https://www.coursehero.com/sitemap/schools/1714-North-Carolina-State-University/courses/364877-CSC570/,1714,North Carolina State University,1,Fall,0,2008,364877,211131093,"ECE/CSC 570 - Sections 3 and 601, Computer Networks, Homework #1(Total 100 points, Due by 11:59PM on Sept. 8 (Friday), 2023)You are encouraged to read Chapter 1 of our references (Tanenbaum) and revisit lecture notes and theClass Exercises. Then, solve",9/4/23 14:03,3,12d3c37f53607e1cf8432e8af82e9388be1a3e14,TRUE,FALSE,https://www.coursehero.com/file/211131093/hw1-F23pdf/,hw1-F23.pdf,3,assessment,Other,Assessment,1.00001E+14,BarristerPolarBear3532
364877,31415520,COMPUTER NETWORKS,570,CSC,1454,367581,DoYoungEun,0,DoYoungEun,367581,1714,,https://www.coursehero.com/sitemap/schools/1714-North-Carolina-State-University/courses/364877-CSC570/,1714,North Carolina State University,4,Summer,0,2023,31415520,208477357,"5/16/23Networking BasicsCSC 570 Computer NetworksSummer 2023OverviewnFoundation on which other layers are builtDefines how data (signals)are sent over communicationChannels (copper, fiber, air, etc)napplicationtransportnetworknWhat does thi",7/18/23 16:33,24,2b1ec3215103d5183db32e0afec666dd4efeb630,TRUE,FALSE,https://www.coursehero.com/file/208477357/02foundation-3pdf/,02.foundation (3).pdf,0,,Other,,1.00001E+14,MattPark965
364877,31415520,COMPUTER NETWORKS,570,CSC,1454,367581,DoYoungEun,0,DoYoungEun,367581,1714,,https://www.coursehero.com/sitemap/schools/1714-North-Carolina-State-University/courses/364877-CSC570/,1714,North Carolina State University,4,Summer,0,2023,31415520,208477309,5/16/23The PHY Layer -SystemsCSC 570 Computer NetworksSummer 2023Systems1.2.3.4.Satellite CommunicationPublic Telephone NetworksThe Mobile Telephone NetworksCable TelevisionKhaled Harfoush 202315/16/23Communication SatellitesSatellite,7/18/23 16:33,22,be40e3b506626c8da845cabe2cc1171ff7038149,TRUE,FALSE,https://www.coursehero.com/file/208477309/07PHY-systems-1pdf/,07.PHY_systems (1).pdf,0,,Other,,1.00001E+14,MattPark965
364877,31415520,COMPUTER NETWORKS,570,CSC,1454,367581,DoYoungEun,0,DoYoungEun,367581,1714,,https://www.coursehero.com/sitemap/schools/1714-North-Carolina-State-University/courses/364877-CSC570/,1714,North Carolina State University,4,Summer,0,2023,31415520,208477294,"5/16/23Data Link Layer SwitchingCSC 570 Computer NetworksSummer 2023MotivationnThere are cases in why multiple LANs mayneed to be joined.nnnExamples?Solution: Bridges/switches, hubs, etcThere are cases in which one LAN may needto be treated ",7/18/23 16:33,14,15107720f77964e5648b51f676065b8b146858b1,TRUE,FALSE,https://www.coursehero.com/file/208477294/15DLL-switchingpdf/,15.DLL_switching.pdf,0,,Other,,1.00001E+14,MattPark965
364877,31415520,COMPUTER NETWORKS,570,CSC,1454,367581,DoYoungEun,0,DoYoungEun,367581,1714,,https://www.coursehero.com/sitemap/schools/1714-North-Carolina-State-University/courses/364877-CSC570/,1714,North Carolina State University,4,Summer,0,2023,31415520,208477288,5/16/23The PHY Layer -MultiplexingCSC 570 Computer NetworksSummer 2023Block Diagram of a DCSInformationsourceChannel symbolsMessage symbolsFormatChannelEncodePulseModulateBandpassModulateMultiplexXMTDigital input michannelBandpassW,7/18/23 16:33,15,12da5722466267882622cc924e9e6e7d3d709911,TRUE,FALSE,https://www.coursehero.com/file/208477288/05PHY-multiplexing-1pdf/,05.PHY_multiplexing (1).pdf,0,,Other,,1.00001E+14,MattPark965
364877,31415520,COMPUTER NETWORKS,570,CSC,1454,367581,DoYoungEun,0,DoYoungEun,367581,1714,,https://www.coursehero.com/sitemap/schools/1714-North-Carolina-State-University/courses/364877-CSC570/,1714,North Carolina State University,4,Summer,0,2023,31415520,208477283,5/16/23The PHY Layer -Systems IICSC 570 Computer NetworksSummer 2023Systems1.2.3.4.Satellite CommunicationPublic Telephone NetworksThe Mobile Telephone NetworksCable TelevisionKhaled Harfoush 202315/16/23Mobile Phone EvolutionIn Stages ,7/18/23 16:33,22,24faa78e8c2d560e98b39b748873000ca685ed65,FALSE,FALSE,https://www.coursehero.com/file/208477283/08PHY-systems2-1pdf/,08.PHY_systems2 (1).pdf,1,,Other,,1.00001E+14,MattPark965
364877,31415520,COMPUTER NETWORKS,570,CSC,1454,367581,DoYoungEun,0,DoYoungEun,367581,1714,,https://www.coursehero.com/sitemap/schools/1714-North-Carolina-State-University/courses/364877-CSC570/,1714,North Carolina State University,4,Summer,0,2023,31415520,208477280,5/16/23PHY Layer -ModulationCSC 570 Computer NetworksSummer 2023Block Diagram of a DigitalCommunication System (DCS)InformationsourceChannel symbolsMessage symbolsFormatChannelDecodeDigital input miModulateBit streamDigital output mi 'In,7/18/23 16:33,14,b758700ece5c404075900c3dc52104a6c635acb8,TRUE,FALSE,https://www.coursehero.com/file/208477280/04PHY-modulation-1pdf/,04.PHY_modulation (1).pdf,0,,Other,,1.00001E+14,MattPark965
364877,30639221,COMPUTER NETWORKS,570,CSC,1454,143557,DUTTA,0,DUTTA,143557,1714,,https://www.coursehero.com/sitemap/schools/1714-North-Carolina-State-University/courses/364877-CSC570/,1714,North Carolina State University,3,Spring,0,2023,30639221,201709484,"Data Link Control - MediumAccess ControlRandom Access ProtocolsHas packet to send? Just do it!- no priori coordination, sync, and schedule- collision problem: detect, avoid, recoverLimited Contention ProtocolsRemember, contention and collisio",5/2/23 15:18,22,62167e0b7e747fdcbe05b193c5df554361613b60,FALSE,FALSE,https://www.coursehero.com/file/201709484/8-DLC-MAC-2pdf/,8-DLC-MAC-2.pdf,1,,Other,,1.00001E+14,MagistrateAntelope12297
364877,30639221,COMPUTER NETWORKS,570,CSC,1454,143557,DUTTA,0,DUTTA,143557,1714,,https://www.coursehero.com/sitemap/schools/1714-North-Carolina-State-University/courses/364877-CSC570/,1714,North Carolina State University,3,Spring,0,2023,30639221,201709391,"The Network LayerForwarding, Routing, IPv4IP Address Classes0Class A0Class B10Class C1 10Class D11 10Class E111 108162431ClassFirst Byte# NetworksHosts per NetworkCommentsA&lt; 12827 (128)224 -2 (16M)Mostly usedB128...191214 (163",5/2/23 15:18,33,ce34af2b17ad9641aa7932914014570f2137259e,FALSE,FALSE,https://www.coursehero.com/file/201709391/9-NET-Forwarding-2pdf/,9-NET-Forwarding-2.pdf,1,,Other,,1.00001E+14,MagistrateAntelope12297
